"","alpha","Method","coverage","width","simul_id","width_base","diff_coverage","ratio_width"
"40",0.41,"training data quantile",0.60005,1.34563642619418,1,1.32825577478805,0.0100500000000001,1.0130853196621
"41",0.42,"training data quantile",0.592,1.32366031570245,1,1.30787898495591,0.012,1.01206635394258
"42",0.43,"training data quantile",0.57955,1.29220782072557,1,1.28751834605312,0.00954999999999995,1.00364225852534
"43",0.44,"training data quantile",0.5678,1.26337624956657,1,1.26682688890588,0.00780000000000003,0.997276155590374
"44",0.45,"training data quantile",0.561,1.24622563611554,1,1.24582362120737,0.0109999999999999,1.00032269006731
"45",0.46,"training data quantile",0.5538,1.23205278958502,1,1.2250646799691,0.0138,1.00570427809256
"46",0.47,"training data quantile",0.5437,1.20753910285595,1,1.20413835544474,0.0137,1.00282421649956
"47",0.48,"training data quantile",0.53645,1.18788794155582,1,1.18287031538754,0.0164500000000001,1.00424190725138
"48",0.49,"training data quantile",0.52405,1.15762258804541,1,1.16148123898358,0.0140500000000001,0.996677818970593
"49",0.5,"training data quantile",0.51175,1.12890775103066,1,1.13993152738757,0.0117499999999999,0.990329439889972
"50",0.02,"split dcp",0.98635,3.98675303071695,1,3.32319444543124,0.00634999999999986,1.19967492007516
"51",0.03,"split dcp",0.9774,3.43609531942124,1,3.11595489362727,0.00740000000000007,1.102742317114
"52",0.04,"split dcp",0.9732,3.32378199799869,1,2.93815458716279,0.0131999999999999,1.13124816935119
"53",0.05,"split dcp",0.9514,2.85227780605625,1,2.72524921267483,0.00140000000000007,1.0466117347326
"54",0.06,"split dcp",0.9438,2.73852857922286,1,2.58360761290858,0.00380000000000003,1.05996303987504
"55",0.07,"split dcp",0.9356,2.66322545678229,1,2.5234968318793,0.00560000000000005,1.05537103242524
"56",0.08,"split dcp",0.9193,2.54920890307198,1,2.47079187040594,-0.000700000000000034,1.03173761157517
"57",0.09,"split dcp",0.9039,2.46289592860711,1,2.42354315145718,-0.00609999999999999,1.01623770434055
"58",0.1,"split dcp",0.89575,2.41598918625505,1,2.37636416341634,-0.00424999999999998,1.01667464248482
"59",0.11,"split dcp",0.88155,2.31773364836504,1,2.32614419946136,-0.00844999999999996,0.996384338039636
"60",0.12,"split dcp",0.87295,2.26633989105473,1,2.27717990089819,-0.00705,0.99523972179836
"61",0.13,"split dcp",0.86475,2.2118152491055,1,2.22869977956179,-0.00524999999999998,0.992424044453575
"62",0.14,"split dcp",0.8566,2.1615766766034,1,2.1812292974643,-0.00339999999999996,0.990990116956639
"63",0.15,"split dcp",0.8526,2.13800567371149,1,2.13373897601065,0.00259999999999994,1.00199963432679
"64",0.16,"split dcp",0.84095,2.07081460251124,1,2.08591488400252,0.000950000000000006,0.992760835254072
"65",0.17,"split dcp",0.8334,2.03366310997409,1,2.03249461111007,0.00340000000000007,1.00057490871446
"66",0.18,"split dcp",0.8288,2.01118944416442,1,1.97229862287256,0.00879999999999992,1.0197185258058
"67",0.19,"split dcp",0.80655,1.90450853296478,1,1.89731303674059,-0.00344999999999995,1.00379246654867
"68",0.2,"split dcp",0.79835,1.87016444842189,1,1.80115518018489,-0.00165000000000004,1.03831389377006
"69",0.21,"split dcp",0.7906,1.83641362736377,1,1.73411239084782,0.000599999999999934,1.05899342917787
"70",0.22,"split dcp",0.7834,1.80567978679777,1,1.70075141231597,0.00340000000000007,1.0616953034535
"71",0.23,"split dcp",0.7763,1.77481128920615,1,1.67423061689947,0.00629999999999997,1.06007575736068
"72",0.24,"split dcp",0.7639,1.72284952685598,1,1.65071179542492,0.00390000000000001,1.04370098501204
"73",0.25,"split dcp",0.75605,1.69130245875379,1,1.62821664989671,0.00605000000000011,1.03874534071439
"74",0.26,"split dcp",0.74885,1.66299263084123,1,1.60693476503163,0.00885000000000002,1.03488496672639
"75",0.27,"split dcp",0.74015,1.63685944932379,1,1.5861833595933,0.0101499999999999,1.03194844368023
"76",0.28,"split dcp",0.72525,1.59109862771857,1,1.56601346120277,0.00524999999999998,1.0160184871569
"77",0.29,"split dcp",0.71455,1.56290634823254,1,1.54636124187441,0.00455000000000005,1.01069937987975
"78",0.3,"split dcp",0.708,1.54967536466392,1,1.527272549376,0.00800000000000001,1.01466851171854
"79",0.31,"split dcp",0.69775,1.52918327499299,1,1.50897305766475,0.00774999999999992,1.01339335863261
"80",0.32,"split dcp",0.6881,1.51123499500177,1,1.49120420745438,0.0081,1.01343262542263
"81",0.33,"split dcp",0.6714,1.48522383596827,1,1.47307498882528,0.00140000000000007,1.00824726998636
"82",0.34,"split dcp",0.66655,1.47775949215226,1,1.45543852922421,0.00655000000000006,1.01533624572929
"83",0.35,"split dcp",0.65585,1.45957756490923,1,1.43797721241865,0.00585000000000013,1.01502134547337
"84",0.36,"split dcp",0.64285,1.43679990845702,1,1.42101590788556,0.00285000000000002,1.01110754670927
"85",0.37,"split dcp",0.62125,1.39656777646957,1,1.40356147287013,-0.00874999999999981,0.995017178416663
"86",0.38,"split dcp",0.61195,1.37896427583348,1,1.38634796014859,-0.00805,0.99467400354936
"87",0.39,"split dcp",0.60005,1.34563642619418,1,1.3684476876473,-0.00995000000000001,0.98333055646991
"88",0.4,"split dcp",0.592,1.32366031570245,1,1.34869639616764,-0.0079999999999999,0.98143683001131
"89",0.41,"split dcp",0.58085,1.29608976405055,1,1.32825577478805,-0.00914999999999999,0.975783270550713
"90",0.42,"split dcp",0.57725,1.28611092158299,1,1.30787898495591,-0.00274999999999992,0.983356209845628
"91",0.43,"split dcp",0.5652,1.25785162504932,1,1.28751834605312,-0.00480000000000003,0.976958214929721
"92",0.44,"split dcp",0.561,1.24622563611554,1,1.26682688890588,0.00099999999999989,0.983737910072203
"93",0.45,"split dcp",0.5572,1.23904420392181,1,1.24582362120737,0.00719999999999987,0.994558284840524
"94",0.46,"split dcp",0.54505,1.21109784440768,1,1.2250646799691,0.00505,0.988599103549556
"95",0.47,"split dcp",0.53645,1.18788794155582,1,1.20413835544474,0.00645000000000007,0.986504529304759
"96",0.48,"split dcp",0.5281,1.16704164238346,1,1.18287031538754,0.0081,0.986618420634818
"97",0.49,"split dcp",0.52215,1.15249240698923,1,1.16148123898358,0.0121500000000001,0.9922608892054
"98",0.5,"split dcp",0.5161,1.13838236504011,1,1.13993152738757,0.0161,0.998641004033801
"99",0.02,"DKW",0.99035,4.40811783143319,1,3.32319444543124,0.0103499999999999,1.32647002870792
"100",0.03,"DKW",0.99035,4.40811783143319,1,3.11595489362727,0.0203499999999999,1.41469244001209
"101",0.04,"DKW",0.99035,4.40811783143319,1,2.93815458716279,0.0303499999999999,1.50030153304148
"102",0.05,"DKW",0.99035,4.40811783143319,1,2.72524921267483,0.0403499999999999,1.61750999172168
"103",0.06,"DKW",0.9867,3.99096667872409,1,2.58360761290858,0.0467,1.544726319424
"104",0.07,"DKW",0.9774,3.43609531942124,1,2.5234968318793,0.0474000000000001,1.36164043323261
"105",0.08,"DKW",0.9653,3.11860400727234,1,2.47079187040594,0.0453000000000001,1.26218806392623
"106",0.09,"DKW",0.9514,2.85227780605625,1,2.42354315145718,0.0414000000000001,1.1769040730062
"107",0.1,"DKW",0.94055,2.69771622191927,1,2.37636416341634,0.0405500000000001,1.13522845675342
"108",0.11,"DKW",0.9275,2.60427434625514,1,2.32614419946136,0.0375000000000001,1.11956702721103
"109",0.12,"DKW",0.90795,2.48451345218963,1,2.27717990089819,0.0279500000000001,1.09104838454338
"110",0.13,"DKW",0.89575,2.41598918625505,1,2.22869977956179,0.0257499999999999,1.08403527851117
"111",0.14,"DKW",0.88585,2.34517113221965,1,2.1812292974643,0.0258499999999999,1.07516029376
"112",0.15,"DKW",0.87645,2.2881133323439,1,2.13373897601065,0.0264499999999999,1.0723492226879
"113",0.16,"DKW",0.86475,2.2118152491055,1,2.08591488400252,0.02475,1.06035738374013
"114",0.17,"DKW",0.8566,2.1615766766034,1,2.03249461111007,0.0266,1.06350917969855
"115",0.18,"DKW",0.8526,2.13800567371149,1,1.97229862287256,0.0326,1.0840172217925
"116",0.19,"DKW",0.84095,2.07081460251124,1,1.89731303674059,0.03095,1.09144593559991
"117",0.2,"DKW",0.83295,2.03065271097438,1,1.80115518018489,0.03295,1.12741685631214
"118",0.21,"DKW",0.8253,1.99442977123346,1,1.73411239084782,0.0353000000000001,1.15011563365762
"119",0.22,"DKW",0.80655,1.90450853296478,1,1.70075141231597,0.0265500000000001,1.11980417547991
"120",0.23,"DKW",0.79835,1.87016444842189,1,1.67423061689947,0.0283500000000001,1.11702917719022
"121",0.24,"DKW",0.7906,1.83641362736377,1,1.65071179542492,0.0306,1.11249803415323
"122",0.25,"DKW",0.7799,1.79228407876498,1,1.62821664989671,0.0299,1.10076510940892
"123",0.26,"DKW",0.76935,1.74424603852779,1,1.60693476503163,0.02935,1.08544918965236
"124",0.27,"DKW",0.7605,1.70919162335287,1,1.5861833595933,0.0305,1.07754983874696
"125",0.28,"DKW",0.75315,1.68049395598362,1,1.56601346120277,0.03315,1.07310313583954
"126",0.29,"DKW",0.744,1.64929657065669,1,1.54636124187441,0.034,1.06656615931314
"127",0.3,"DKW",0.7336,1.61540484291484,1,1.527272549376,0.0336000000000001,1.05770567511009
"128",0.31,"DKW",0.71825,1.57298348047082,1,1.50897305766475,0.0282500000000001,1.04241985798284
"129",0.32,"DKW",0.7105,1.55478105662115,1,1.49120420745438,0.0305,1.04263456932924
"130",0.33,"DKW",0.70095,1.53421279246568,1,1.47307498882528,0.03095,1.04150352433121
"131",0.34,"DKW",0.6928,1.51919200120638,1,1.45543852922421,0.0328000000000002,1.04380361705565
"132",0.35,"DKW",0.6765,1.49120078220116,1,1.43797721241865,0.0265,1.03701280473909
"133",0.36,"DKW",0.66765,1.47955986992645,1,1.42101590788556,0.0276500000000002,1.04119866759831
"134",0.37,"DKW",0.6581,1.46289937398265,1,1.40356147287013,0.0281,1.04227666707834
"135",0.38,"DKW",0.64285,1.43679990845702,1,1.38634796014859,0.02285,1.03639198077157
"136",0.39,"DKW",0.62385,1.40151977359111,1,1.3684476876473,0.0138500000000001,1.02416759240586
"137",0.4,"DKW",0.61195,1.37896427583348,1,1.34869639616764,0.0119500000000001,1.02244232263974
"138",0.41,"DKW",0.60125,1.3495691367312,1,1.32825577478805,0.01125,1.01604612782245
"139",0.42,"DKW",0.592,1.32366031570245,1,1.30787898495591,0.012,1.01206635394258
"140",0.43,"DKW",0.5857,1.30703659083906,1,1.28751834605312,0.0157,1.01515958576107
"141",0.44,"DKW",0.57955,1.29220782072557,1,1.26682688890588,0.01955,1.02003504349486
"142",0.45,"DKW",0.5678,1.26337624956657,1,1.24582362120737,0.0178,1.0140891760763
"143",0.46,"DKW",0.561,1.24622563611554,1,1.2250646799691,0.0209999999999999,1.01727333788366
"144",0.47,"DKW",0.5572,1.23904420392181,1,1.20413835544474,0.0271999999999999,1.02898823737258
"145",0.48,"DKW",0.5472,1.21580421597434,1,1.18287031538754,0.0272000000000001,1.02784235952021
"146",0.49,"DKW",0.53645,1.18788794155582,1,1.16148123898358,0.0264500000000001,1.02273536729302
"147",0.5,"DKW",0.53275,1.17750112563333,1,1.13993152738757,0.0327500000000001,1.03295776750018
"148",0.02,"DW",0.99035,4.40811783143319,1,3.32319444543124,0.0103499999999999,1.32647002870792
"149",0.03,"DW",0.99035,4.40811783143319,1,3.11595489362727,0.0203499999999999,1.41469244001209
"150",0.04,"DW",0.98635,3.98675303071695,1,2.93815458716279,0.0263499999999999,1.35689015415854
"151",0.05,"DW",0.9736,3.32623708244252,1,2.72524921267483,0.0236000000000001,1.22052583924162
"152",0.06,"DW",0.9653,3.11860400727234,1,2.58360761290858,0.0253000000000001,1.20707339291414
"153",0.07,"DW",0.9514,2.85227780605625,1,2.5234968318793,0.0214000000000001,1.13028784899726
"154",0.08,"DW",0.9438,2.73852857922286,1,2.47079187040594,0.0238,1.10836068874265
"155",0.09,"DW",0.9356,2.66322545678229,1,2.42354315145718,0.0256000000000001,1.09889747792648
"156",0.1,"DW",0.92365,2.57835221838343,1,2.37636416341634,0.0236499999999999,1.08499878010141
"157",0.11,"DW",0.90795,2.48451345218963,1,2.32614419946136,0.0179500000000001,1.06808230236326
"158",0.12,"DW",0.89575,2.41598918625505,1,2.27717990089819,0.0157500000000002,1.06095666192298
"159",0.13,"DW",0.88925,2.36936059781094,1,2.22869977956179,0.01925,1.06311339891495
"160",0.14,"DW",0.87645,2.2881133323439,1,2.1812292974643,0.0164499999999999,1.04900174181772
"161",0.15,"DW",0.86615,2.21729805804284,1,2.13373897601065,0.0161499999999999,1.03916087345811
"162",0.16,"DW",0.8606,2.18133474516529,1,2.08591488400252,0.0206,1.04574484888841
"163",0.17,"DW",0.8531,2.14063887309251,1,2.03249461111007,0.0230999999999999,1.05320765004311
"164",0.18,"DW",0.84515,2.09390997298195,1,1.97229862287256,0.02515,1.06165970441751
"165",0.19,"DW",0.84095,2.07081460251124,1,1.89731303674059,0.03095,1.09144593559991
"166",0.2,"DW",0.83295,2.03065271097438,1,1.80115518018489,0.03295,1.12741685631214
"167",0.21,"DW",0.8244,1.99122764840086,1,1.73411239084782,0.0344,1.14826908504318
"168",0.22,"DW",0.80275,1.88870006723998,1,1.70075141231597,0.02275,1.11050918644722
"169",0.23,"DW",0.79835,1.87016444842189,1,1.67423061689947,0.0283500000000001,1.11702917719022
"170",0.24,"DW",0.7906,1.83641362736377,1,1.65071179542492,0.0306,1.11249803415323
"171",0.25,"DW",0.7799,1.79228407876498,1,1.62821664989671,0.0299,1.10076510940892
"172",0.26,"DW",0.76935,1.74424603852779,1,1.60693476503163,0.02935,1.08544918965236
"173",0.27,"DW",0.7605,1.70919162335287,1,1.5861833595933,0.0305,1.07754983874696
"174",0.28,"DW",0.75315,1.68049395598362,1,1.56601346120277,0.03315,1.07310313583954
"175",0.29,"DW",0.744,1.64929657065669,1,1.54636124187441,0.034,1.06656615931314
"176",0.3,"DW",0.73625,1.62467887469677,1,1.527272549376,0.0362500000000001,1.06377795853174
"177",0.31,"DW",0.71825,1.57298348047082,1,1.50897305766475,0.0282500000000001,1.04241985798284
"178",0.32,"DW",0.7113,1.55686417348759,1,1.49120420745438,0.0313000000000001,1.04403150534647
"179",0.33,"DW",0.70295,1.5379070096965,1,1.47307498882528,0.03295,1.04401135133177
"180",0.34,"DW",0.69395,1.5215298334396,1,1.45543852922421,0.0339500000000001,1.04540989048203
"181",0.35,"DW",0.68555,1.50638369481085,1,1.43797721241865,0.03555,1.04757132574941
"182",0.36,"DW",0.67,1.48352926955173,1,1.42101590788556,0.03,1.04399202100361
"183",0.37,"DW",0.6645,1.47313369662396,1,1.40356147287013,0.0345,1.04956834816188
"184",0.38,"DW",0.6453,1.44200916733627,1,1.38634796014859,0.0253000000000001,1.0401495214677
"185",0.39,"DW",0.634,1.42173692027357,1,1.3684476876473,0.024,1.03894137357774
"186",0.4,"DW",0.6173,1.38948289805447,1,1.34869639616764,0.0173000000000001,1.03024142572244
"187",0.41,"DW",0.6076,1.37053979693644,1,1.32825577478805,0.0175999999999998,1.0318342468002
"188",0.42,"DW",0.5935,1.32734478477071,1,1.30787898495591,0.0135000000000001,1.01488348695767
"189",0.43,"DW",0.58825,1.31382803176986,1,1.28751834605312,0.0182500000000001,1.02043441617542
"190",0.44,"DW",0.57955,1.29220782072557,1,1.26682688890588,0.01955,1.02003504349486
"191",0.45,"DW",0.57295,1.27655897334006,1,1.24582362120737,0.02295,1.02467070908714
"192",0.46,"DW",0.5641,1.25425584545519,1,1.2250646799691,0.0241,1.02382826471401
"193",0.47,"DW",0.561,1.24622563611554,1,1.20413835544474,0.0309999999999999,1.03495219671435
"194",0.48,"DW",0.55545,1.23501434429396,1,1.18287031538754,0.03545,1.04408262531243
"195",0.49,"DW",0.5419,1.20225805185664,1,1.16148123898358,0.0319,1.0351075949438
"196",0.5,"DW",0.53795,1.19225860216923,1,1.13993152738757,0.0379499999999999,1.04590369993677
"197",0.02,"DKW new",0.99035,4.40811783143319,1,3.32319444543124,0.0103499999999999,1.32647002870792
"198",0.03,"DKW new",0.99035,4.40811783143319,1,3.11595489362727,0.0203499999999999,1.41469244001209
"199",0.04,"DKW new",0.99035,4.40811783143319,1,2.93815458716279,0.0303499999999999,1.50030153304148
"200",0.05,"DKW new",0.99035,4.40811783143319,1,2.72524921267483,0.0403499999999999,1.61750999172168
"201",0.06,"DKW new",0.98005,3.55963325247592,1,2.58360761290858,0.0400499999999999,1.37777626706578
"202",0.07,"DKW new",0.9732,3.32378199799869,1,2.5234968318793,0.0431999999999999,1.31713341424067
"203",0.08,"DKW new",0.9514,2.85227780605625,1,2.47079187040594,0.0314000000000001,1.15439824787331
"204",0.09,"DKW new",0.9438,2.73852857922286,1,2.42354315145718,0.0338000000000001,1.1299689785083
"205",0.1,"DKW new",0.9338,2.64957300362495,1,2.37636416341634,0.0338000000000001,1.11496926456585
"206",0.11,"DKW new",0.9174,2.53857171287856,1,2.32614419946136,0.0274000000000001,1.09132173038386
"207",0.12,"DKW new",0.90045,2.44361506200484,1,2.27717990089819,0.0204500000000001,1.0730882795167
"208",0.13,"DKW new",0.89095,2.38252015122709,1,2.22869977956179,0.02095,1.06901798666465
"209",0.14,"DKW new",0.87645,2.2881133323439,1,2.1812292974643,0.0164499999999999,1.04900174181772
"210",0.15,"DKW new",0.86475,2.2118152491055,1,2.13373897601065,0.01475,1.03659129536117
"211",0.16,"DKW new",0.8606,2.18133474516529,1,2.08591488400252,0.0206,1.04574484888841
"212",0.17,"DKW new",0.8526,2.13800567371149,1,2.03249461111007,0.0226,1.0519120995572
"213",0.18,"DKW new",0.84375,2.08605750993008,1,1.97229862287256,0.0237499999999999,1.05767832808798
"214",0.19,"DKW new",0.8346,2.04416948865401,1,1.89731303674059,0.0246,1.07740233112282
"215",0.2,"DKW new",0.8288,2.01118944416442,1,1.80115518018489,0.0287999999999999,1.11661086523259
"216",0.21,"DKW new",0.80655,1.90450853296478,1,1.73411239084782,0.0165500000000001,1.0982613024486
"217",0.22,"DKW new",0.79835,1.87016444842189,1,1.70075141231597,0.0183500000000001,1.09961069847076
"218",0.23,"DKW new",0.7906,1.83641362736377,1,1.67423061689947,0.0206,1.0968701735754
"219",0.24,"DKW new",0.7834,1.80567978679777,1,1.65071179542492,0.0234000000000001,1.09387949598613
"220",0.25,"DKW new",0.77585,1.7711498032074,1,1.62821664989671,0.0258500000000002,1.08778509501163
"221",0.26,"DKW new",0.7628,1.71918472343324,1,1.60693476503163,0.0228000000000002,1.06985346315499
"222",0.27,"DKW new",0.75605,1.69130245875379,1,1.5861833595933,0.0260500000000001,1.06627171980133
"223",0.28,"DKW new",0.744,1.64929657065669,1,1.56601346120277,0.024,1.05318160508656
"224",0.29,"DKW new",0.73625,1.62467887469677,1,1.54636124187441,0.0262500000000001,1.05064640182486
"225",0.3,"DKW new",0.71825,1.57298348047082,1,1.527272549376,0.0182500000000001,1.02992977979831
"226",0.31,"DKW new",0.71365,1.56087902553535,1,1.50897305766475,0.0236499999999999,1.03439820718266
"227",0.32,"DKW new",0.7058,1.54496645526892,1,1.49120420745438,0.0258,1.03605290780819
"228",0.33,"DKW new",0.6958,1.52572270499909,1,1.47307498882528,0.0258,1.03574001091133
"229",0.34,"DKW new",0.68375,1.50314589745146,1,1.45543852922421,0.0237500000000002,1.03277868990639
"230",0.35,"DKW new",0.67,1.48352926955173,1,1.43797721241865,0.02,1.03167787134572
"231",0.36,"DKW new",0.66295,1.4709011865172,1,1.42101590788556,0.02295,1.03510536254718
"232",0.37,"DKW new",0.64285,1.43679990845702,1,1.40356147287013,0.01285,1.02368149612921
"233",0.38,"DKW new",0.631,1.41474393216365,1,1.38634796014859,0.0110000000000001,1.02048257207521
"234",0.39,"DKW new",0.61545,1.38629616501797,1,1.3684476876473,0.00545000000000018,1.0130428642116
"235",0.4,"DKW new",0.6071,1.36948818818554,1,1.34869639616764,0.00709999999999988,1.01541621381727
"236",0.41,"DKW new",0.592,1.32366031570245,1,1.32825577478805,0.00200000000000022,0.996540230298388
"237",0.42,"DKW new",0.58825,1.31382803176986,1,1.30787898495591,0.00824999999999987,1.0045486217627
"238",0.43,"DKW new",0.57955,1.29220782072557,1,1.28751834605312,0.00954999999999995,1.00364225852534
"239",0.44,"DKW new",0.57115,1.2722122332435,1,1.26682688890588,0.01115,1.00425104991438
"240",0.45,"DKW new",0.56375,1.25358073547869,1,1.24582362120737,0.0137499999999999,1.00622649477766
"241",0.46,"DKW new",0.5572,1.23904420392181,1,1.2250646799691,0.0171999999999999,1.01141125377401
"242",0.47,"DKW new",0.5472,1.21580421597434,1,1.20413835544474,0.0172000000000001,1.00968813963682
"243",0.48,"DKW new",0.5397,1.19742972603608,1,1.18287031538754,0.0197000000000001,1.0123085434296
"244",0.49,"DKW new",0.53275,1.17750112563333,1,1.16148123898358,0.02275,1.01379263488042
"245",0.5,"DKW new",0.52405,1.15762258804541,1,1.13993152738757,0.0240499999999999,1.01551940641416
"246",0.02,"DW new",0.99035,4.40811783143319,1,3.32319444543124,0.0103499999999999,1.32647002870792
"247",0.03,"DW new",0.9872,4.00460043424882,1,3.11595489362727,0.0171999999999999,1.2851920425546
"248",0.04,"DW new",0.98015,3.56931089622154,1,2.93815458716279,0.0201499999999999,1.21481385350395
"249",0.05,"DW new",0.9732,3.32378199799869,1,2.72524921267483,0.0231999999999999,1.21962497320984
"250",0.06,"DW new",0.96405,3.09326238697557,1,2.58360761290858,0.0240499999999999,1.19726477485226
"251",0.07,"DW new",0.95055,2.84125146387428,1,2.5234968318793,0.0205500000000001,1.12591837959961
"252",0.08,"DW new",0.9423,2.7212865759174,1,2.47079187040594,0.0223,1.10138235782292
"253",0.09,"DW new",0.9322,2.64099135444005,1,2.42354315145718,0.0222,1.0897232644082
"254",0.1,"DW new",0.9186,2.54562966486491,1,2.37636416341634,0.0185999999999999,1.07122877211093
"255",0.11,"DW new",0.9037,2.46139196911,1,2.32614419946136,0.0137,1.05814247013576
"256",0.12,"DW new",0.89575,2.4159623086831,1,2.27717990089819,0.0157500000000002,1.06094485891526
"257",0.13,"DW new",0.88095,2.3151506676504,1,2.22869977956179,0.01095,1.03878983112998
"258",0.14,"DW new",0.87265,2.26388599963561,1,2.1812292974643,0.0126500000000001,1.03789454976943
"259",0.15,"DW new",0.86475,2.2118152491055,1,2.13373897601065,0.01475,1.03659129536117
"260",0.16,"DW new",0.85625,2.15896376119316,1,2.08591488400252,0.0162499999999999,1.03502006613543
"261",0.17,"DW new",0.852,2.13413409076985,1,2.03249461111007,0.022,1.05000725665111
"262",0.18,"DW new",0.84095,2.07081460251124,1,1.97229862287256,0.02095,1.04994982934947
"263",0.19,"DW new",0.83295,2.03065271097438,1,1.89731303674059,0.02295,1.07027816267096
"264",0.2,"DW new",0.82745,2.00583653122859,1,1.80115518018489,0.02745,1.11363893200068
"265",0.21,"DW new",0.80655,1.90450853296478,1,1.73411239084782,0.0165500000000001,1.0982613024486
"266",0.22,"DW new",0.79835,1.87016444842189,1,1.70075141231597,0.0183500000000001,1.09961069847076
"267",0.23,"DW new",0.7906,1.83641362736377,1,1.67423061689947,0.0206,1.0968701735754
"268",0.24,"DW new",0.7834,1.80567978679777,1,1.65071179542492,0.0234000000000001,1.09387949598613
"269",0.25,"DW new",0.77585,1.7711498032074,1,1.62821664989671,0.0258500000000002,1.08778509501163
"270",0.26,"DW new",0.76365,1.72189780478958,1,1.60693476503163,0.0236499999999999,1.07154182127343
"271",0.27,"DW new",0.75605,1.69130245875379,1,1.5861833595933,0.0260500000000001,1.06627171980133
