"","alpha","Method","coverage","width","simul_id","width_base","diff_coverage","ratio_width"
"24",0.25,"training data quantile",0.7502,1.67514133036564,1,1.62821664989671,0.000199999999999978,1.02881967855562
"25",0.26,"training data quantile",0.74035,1.63997626276149,1,1.60693476503163,0.000350000000000072,1.02056181647748
"26",0.27,"training data quantile",0.732,1.61250451773151,1,1.5861833595933,0.002,1.01659401983952
"27",0.28,"training data quantile",0.7217,1.58029505197935,1,1.56601346120277,0.00170000000000003,1.00911971137567
"28",0.29,"training data quantile",0.71395,1.55942996804325,1,1.54636124187441,0.00395000000000012,1.00845127633502
"29",0.3,"training data quantile",0.7021,1.53347913876071,1,1.527272549376,0.00209999999999999,1.00406383876096
"30",0.31,"training data quantile",0.6946,1.51704179465845,1,1.50897305766475,0.00459999999999994,1.00534717101324
"31",0.32,"training data quantile",0.68715,1.50205376776102,1,1.49120420745438,0.00714999999999999,1.007275703926
"32",0.33,"training data quantile",0.67505,1.48133509493722,1,1.47307498882528,0.00505,1.00560739010207
"33",0.34,"training data quantile",0.66345,1.45609871010728,1,1.45543852922421,0.00344999999999995,1.00045359585432
"34",0.35,"training data quantile",0.6554,1.4417192317251,1,1.43797721241865,0.00540000000000007,1.00260227997643
"35",0.36,"training data quantile",0.6443,1.41888709779028,1,1.42101590788556,0.00429999999999997,0.998501909736927
"36",0.37,"training data quantile",0.63645,1.40318328239794,1,1.40356147287013,0.00645000000000007,0.999730549406278
"37",0.38,"training data quantile",0.62825,1.38807082838341,1,1.38634796014859,0.00824999999999987,1.00124273868058
"38",0.39,"training data quantile",0.6153,1.36399135963376,1,1.3684476876473,0.00530000000000008,0.996743515989857
"39",0.4,"training data quantile",0.6069,1.34825079189778,1,1.34869639616764,0.00689999999999991,0.999669603721694
"40",0.41,"training data quantile",0.5991,1.33245910273242,1,1.32825577478805,0.00910000000000011,1.00316454708811
"41",0.42,"training data quantile",0.5877,1.3059163485659,1,1.30787898495591,0.00770000000000004,0.998499374626719
"42",0.43,"training data quantile",0.58025,1.28701280576882,1,1.28751834605312,0.0102500000000001,0.999607352946969
"43",0.44,"training data quantile",0.56855,1.26227887446871,1,1.26682688890588,0.00855000000000006,0.996409916400575
"44",0.45,"training data quantile",0.55895,1.24674936584339,1,1.24582362120737,0.00895000000000001,1.00074307841035
"45",0.46,"training data quantile",0.55225,1.23006782925909,1,1.2250646799691,0.0122500000000001,1.00408398786758
"46",0.47,"training data quantile",0.5401,1.1996581408606,1,1.20413835544474,0.0101,0.996279319096606
"47",0.48,"training data quantile",0.5289,1.1698357462007,1,1.18287031538754,0.00889999999999991,0.988980559392457
"48",0.49,"training data quantile",0.5201,1.15020181004919,1,1.16148123898358,0.0101,0.99028875494859
"49",0.5,"training data quantile",0.5075,1.12549238617938,1,1.13993152738757,0.00750000000000006,0.987333325852228
"50",0.02,"split dcp",0.9856,3.98028475170254,1,3.32319444543124,0.00560000000000005,1.1977285160592
"51",0.03,"split dcp",0.97745,3.42162199107028,1,3.11595489362727,0.00744999999999996,1.09809740765765
"52",0.04,"split dcp",0.9628,3.00431412169562,1,2.93815458716279,0.00279999999999991,1.0225173770032
"53",0.05,"split dcp",0.95475,2.88003820646245,1,2.72524921267483,0.00475000000000003,1.05679810604759
"54",0.06,"split dcp",0.94275,2.71602890604908,1,2.58360761290858,0.00275000000000003,1.05125441358776
"55",0.07,"split dcp",0.9362,2.6268859726984,1,2.5234968318793,0.00619999999999998,1.04097058475088
"56",0.08,"split dcp",0.9249,2.54295641202926,1,2.47079187040594,0.00490000000000013,1.02920704996955
"57",0.09,"split dcp",0.91585,2.49566742354219,1,2.42354315145718,0.00585000000000013,1.02975984646349
"58",0.1,"split dcp",0.91195,2.46823774164427,1,2.37636416341634,0.0119500000000001,1.03866140536973
"59",0.11,"split dcp",0.9039,2.42459848860904,1,2.32614419946136,0.0139,1.04232510141482
"60",0.12,"split dcp",0.9,2.39953926098886,1,2.27717990089819,0.02,1.0537328473883
"61",0.13,"split dcp",0.8964,2.37214623270824,1,2.22869977956179,0.0264,1.0643632913064
"62",0.14,"split dcp",0.89,2.33387022898415,1,2.1812292974643,0.03,1.06997931473655
"63",0.15,"split dcp",0.88165,2.28122085042873,1,2.13373897601065,0.03165,1.06911898600354
"64",0.16,"split dcp",0.86905,2.2190560382982,1,2.08591488400252,0.02905,1.06382866113895
"65",0.17,"split dcp",0.85905,2.16565153094114,1,2.03249461111007,0.02905,1.0655140333968
"66",0.18,"split dcp",0.85,2.11899948366882,1,1.97229862287256,0.03,1.07438065366724
"67",0.19,"split dcp",0.8391,2.05973453370876,1,1.89731303674059,0.0290999999999999,1.08560606174256
"68",0.2,"split dcp",0.82325,1.97459751081545,1,1.80115518018489,0.02325,1.09629505138628
"69",0.21,"split dcp",0.81805,1.9546684210128,1,1.73411239084782,0.0280499999999999,1.12718669869901
"70",0.22,"split dcp",0.8044,1.89004814973277,1,1.70075141231597,0.0244,1.11130182579653
"71",0.23,"split dcp",0.79665,1.85081372660856,1,1.67423061689947,0.0266500000000001,1.10547119848764
"72",0.24,"split dcp",0.78935,1.81489323097642,1,1.65071179542492,0.02935,1.09946099374012
"73",0.25,"split dcp",0.7822,1.78136613205154,1,1.62821664989671,0.0322,1.09405964627898
"74",0.26,"split dcp",0.77835,1.76720121867696,1,1.60693476503163,0.0383499999999999,1.09973426248089
"75",0.27,"split dcp",0.76645,1.72602573622537,1,1.5861833595933,0.0364499999999999,1.08816280651685
"76",0.28,"split dcp",0.7538,1.68761292891609,1,1.56601346120277,0.0338000000000001,1.07764905649018
"77",0.29,"split dcp",0.7469,1.6618488608032,1,1.54636124187441,0.0369000000000002,1.07468346709777
"78",0.3,"split dcp",0.7392,1.6373313513478,1,1.527272549376,0.0392000000000001,1.07206231920869
"79",0.31,"split dcp",0.729,1.60424875668941,1,1.50897305766475,0.0389999999999999,1.06313943018446
"80",0.32,"split dcp",0.7217,1.58029505197935,1,1.49120420745438,0.0417000000000001,1.05974422824159
"81",0.33,"split dcp",0.70945,1.5514900801568,1,1.47307498882528,0.03945,1.05323224678063
"82",0.34,"split dcp",0.7021,1.53347913876071,1,1.45543852922421,0.0421,1.05361999697651
"83",0.35,"split dcp",0.6913,1.50905017781637,1,1.43797721241865,0.0413000000000001,1.04942565486012
"84",0.36,"split dcp",0.6829,1.49518786186003,1,1.42101590788556,0.0429000000000002,1.05219642761412
"85",0.37,"split dcp",0.67505,1.48133509493722,1,1.40356147287013,0.04505,1.05541162504842
"86",0.38,"split dcp",0.66345,1.45609871010728,1,1.38634796014859,0.04345,1.05031258526988
"87",0.39,"split dcp",0.65165,1.43343480364845,1,1.3684476876473,0.0416500000000002,1.04748966042895
"88",0.4,"split dcp",0.641,1.41050877046764,1,1.34869639616764,0.0409999999999999,1.04583120002073
"89",0.41,"split dcp",0.6298,1.3911088583546,1,1.32825577478805,0.0398000000000001,1.0473200152859
"90",0.42,"split dcp",0.62055,1.37125236300802,1,1.30787898495591,0.0405500000000001,1.04845507786353
"91",0.43,"split dcp",0.6069,1.34825079189778,1,1.28751834605312,0.0369000000000002,1.04717015957935
"92",0.44,"split dcp",0.59545,1.32276648669752,1,1.26682688890588,0.03545,1.04415725485583
"93",0.45,"split dcp",0.584,1.29651510643804,1,1.24582362120737,0.034,1.04068913477619
"94",0.46,"split dcp",0.57,1.26568649784057,1,1.2250646799691,0.03,1.03315891686021
"95",0.47,"split dcp",0.5536,1.23426330846786,1,1.20413835544474,0.0236000000000001,1.02501785022203
"96",0.48,"split dcp",0.5464,1.21444299581444,1,1.18287031538754,0.0264,1.02669158234524
"97",0.49,"split dcp",0.5401,1.1996581408606,1,1.16148123898358,0.0301,1.03286915069797
"98",0.5,"split dcp",0.5309,1.17474033559847,1,1.13993152738757,0.0308999999999999,1.03053587638783
"99",0.02,"DKW",0.9899,4.39234013914199,1,3.32319444543124,0.00990000000000002,1.32172227995284
"100",0.03,"DKW",0.9899,4.39234013914199,1,3.11595489362727,0.0199,1.40962892246135
"101",0.04,"DKW",0.9899,4.39234013914199,1,2.93815458716279,0.0299,1.4949316003769
"102",0.05,"DKW",0.9856,3.98028475170254,1,2.72524921267483,0.0356000000000001,1.46052138394929
"103",0.06,"DKW",0.97745,3.42162199107028,1,2.58360761290858,0.03745,1.32435822451316
"104",0.07,"DKW",0.9628,3.00431412169562,1,2.5234968318793,0.0327999999999999,1.19053611787507
"105",0.08,"DKW",0.95055,2.81721947350406,1,2.47079187040594,0.0305500000000001,1.140209139931
"106",0.09,"DKW",0.93965,2.67564246145319,1,2.42354315145718,0.02965,1.1040209702247
"107",0.1,"DKW",0.9323,2.59581645953874,1,2.37636416341634,0.0323,1.09234792356358
"108",0.11,"DKW",0.92005,2.52027193580109,1,2.32614419946136,0.0300500000000001,1.0834547301
"109",0.12,"DKW",0.91585,2.49566742354219,1,2.27717990089819,0.0358500000000002,1.09594653569436
"110",0.13,"DKW",0.90705,2.44429734196863,1,2.22869977956179,0.03705,1.09673692454406
"111",0.14,"DKW",0.90355,2.42249180947542,1,2.1812292974643,0.04355,1.11060850516339
"112",0.15,"DKW",0.89685,2.37497044996055,1,2.13373897601065,0.0468500000000001,1.11305575642665
"113",0.16,"DKW",0.8927,2.35115674435473,1,2.08591488400252,0.0527,1.12715852520466
"114",0.17,"DKW",0.88165,2.28122085042873,1,2.03249461111007,0.05165,1.12237485794997
"115",0.18,"DKW",0.86905,2.2190560382982,1,1.97229862287256,0.04905,1.12511158937293
"116",0.19,"DKW",0.85905,2.16565153094114,1,1.89731303674059,0.04905,1.14143079660779
"117",0.2,"DKW",0.85,2.11899948366882,1,1.80115518018489,0.05,1.17646691799832
"118",0.21,"DKW",0.8361,2.04084376678058,1,1.73411239084782,0.0461,1.17688090896046
"119",0.22,"DKW",0.82325,1.97459751081545,1,1.70075141231597,0.04325,1.16101477059871
"120",0.23,"DKW",0.81805,1.9546684210128,1,1.67423061689947,0.0480499999999999,1.16750249415022
"121",0.24,"DKW",0.80115,1.87416134940235,1,1.65071179542492,0.04115,1.13536557659353
"122",0.25,"DKW",0.79665,1.85081372660856,1,1.62821664989671,0.0466500000000001,1.1367121978061
"123",0.26,"DKW",0.78935,1.81489323097642,1,1.60693476503163,0.04935,1.12941313516277
"124",0.27,"DKW",0.77935,1.77051264365352,1,1.5861833595933,0.04935,1.11620931649887
"125",0.28,"DKW",0.7744,1.75379704976989,1,1.56601346120277,0.0544,1.11991186105316
"126",0.29,"DKW",0.76265,1.71289659686536,1,1.54636124187441,0.0526500000000001,1.10769498774367
"127",0.3,"DKW",0.7502,1.67514133036564,1,1.527272549376,0.0502,1.09681885597306
"128",0.31,"DKW",0.7432,1.64855658495106,1,1.50897305766475,0.0532000000000001,1.09250233234935
"129",0.32,"DKW",0.7357,1.62403668741592,1,1.49120420745438,0.0557000000000001,1.08907732374783
"130",0.33,"DKW",0.725,1.5906939440468,1,1.47307498882528,0.0549999999999999,1.07984587078987
"131",0.34,"DKW",0.71485,1.562222096273,1,1.45543852922421,0.0548500000000001,1.07336865481066
"132",0.35,"DKW",0.70295,1.53692435364341,1,1.43797721241865,0.0529500000000001,1.06880995079076
"133",0.36,"DKW",0.6946,1.51704179465845,1,1.42101590788556,0.0546,1.06757551850055
"134",0.37,"DKW",0.68815,1.50433700103036,1,1.40356147287013,0.0581500000000001,1.07179986777077
"135",0.38,"DKW",0.67845,1.48888541510535,1,1.38634796014859,0.0584500000000001,1.07396227924321
"136",0.39,"DKW",0.6672,1.46494005589993,1,1.3684476876473,0.0571999999999999,1.07051228126851
"137",0.4,"DKW",0.6554,1.4417192317251,1,1.34869639616764,0.0554000000000001,1.0689724061114
"138",0.41,"DKW",0.6453,1.42167330012717,1,1.32825577478805,0.0552999999999999,1.0703309762414
"139",0.42,"DKW",0.63645,1.40318328239794,1,1.30787898495591,0.0564499999999999,1.07286935453378
"140",0.43,"DKW",0.6244,1.37907820534601,1,1.28751834605312,0.0544000000000002,1.07111344049859
"141",0.44,"DKW",0.6153,1.36399135963376,1,1.26682688890588,0.0552999999999999,1.07669909091667
"142",0.45,"DKW",0.6026,1.34075659793571,1,1.24582362120737,0.0526,1.07620097669712
"143",0.46,"DKW",0.59545,1.32276648669752,1,1.2250646799691,0.05545,1.07975236599825
"144",0.47,"DKW",0.578,1.28214962820654,1,1.20413835544474,0.048,1.06478597115443
"145",0.48,"DKW",0.56365,1.2540434965444,1,1.18287031538754,0.04365,1.06016989371615
"146",0.49,"DKW",0.5483,1.2196194195472,1,1.16148123898358,0.0383,1.05005520417575
"147",0.5,"DKW",0.54455,1.21042815239226,1,1.13993152738757,0.0445500000000001,1.0618428592516
"148",0.02,"DW",0.9899,4.39234013914199,1,3.32319444543124,0.00990000000000002,1.32172227995284
"149",0.03,"DW",0.9856,3.98028475170254,1,3.11595489362727,0.0156000000000001,1.27738843711858
"150",0.04,"DW",0.98145,3.62786849024127,1,2.93815458716279,0.02145,1.23474391241766
"151",0.05,"DW",0.96595,3.08014866199352,1,2.72524921267483,0.0159499999999999,1.13022642027309
"152",0.06,"DW",0.9594,2.94594702897949,1,2.58360761290858,0.0194000000000001,1.14024552887232
"153",0.07,"DW",0.94695,2.7646791713421,1,2.5234968318793,0.01695,1.09557465514359
"154",0.08,"DW",0.93965,2.67564246145319,1,2.47079187040594,0.0196499999999999,1.08290888176413
"155",0.09,"DW",0.9323,2.59581645953874,1,2.42354315145718,0.0223,1.07108324354695
"156",0.1,"DW",0.9202,2.52192221505452,1,2.37636416341634,0.0202,1.06125241824423
"157",0.11,"DW",0.91585,2.49566742354219,1,2.32614419946136,0.0258500000000002,1.07287734961577
"158",0.12,"DW",0.91195,2.46823774164427,1,2.27717990089819,0.0319500000000001,1.0839010746014
"159",0.13,"DW",0.90355,2.42249180947542,1,2.22869977956179,0.03355,1.08695295422506
"160",0.14,"DW",0.89945,2.39676692614724,1,2.1812292974643,0.03945,1.09881475044072
"161",0.15,"DW",0.8964,2.37214623270824,1,2.13373897601065,0.0464,1.11173215626559
"162",0.16,"DW",0.8897,2.33138601854429,1,2.08591488400252,0.0497000000000001,1.11768032167773
"163",0.17,"DW",0.877,2.26068779765992,1,2.03249461111007,0.0469999999999999,1.112272468179
"164",0.18,"DW",0.86605,2.20273395275623,1,1.97229862287256,0.0460499999999999,1.1168359229233
"165",0.19,"DW",0.8584,2.16224348431832,1,1.89731303674059,0.0484,1.13963454761944
"166",0.2,"DW",0.85,2.11899948366882,1,1.80115518018489,0.05,1.17646691799832
"167",0.21,"DW",0.8312,2.01895036201522,1,1.73411239084782,0.0411999999999999,1.16425577296529
"168",0.22,"DW",0.82325,1.97459751081545,1,1.70075141231597,0.04325,1.16101477059871
"169",0.23,"DW",0.81805,1.9546684210128,1,1.67423061689947,0.0480499999999999,1.16750249415022
"170",0.24,"DW",0.80115,1.87416134940235,1,1.65071179542492,0.04115,1.13536557659353
"171",0.25,"DW",0.79665,1.85081372660856,1,1.62821664989671,0.0466500000000001,1.1367121978061
"172",0.26,"DW",0.78935,1.81489323097642,1,1.60693476503163,0.04935,1.12941313516277
"173",0.27,"DW",0.7822,1.78136613205154,1,1.5861833595933,0.0522,1.12305183463044
"174",0.28,"DW",0.7751,1.75704732557223,1,1.56601346120277,0.0550999999999999,1.12198737054453
"175",0.29,"DW",0.76645,1.72602573622537,1,1.54636124187441,0.0564499999999999,1.11618533204647
"176",0.3,"DW",0.75075,1.67837687847295,1,1.527272549376,0.0507500000000001,1.09893736986151
"177",0.31,"DW",0.7469,1.6618488608032,1,1.50897305766475,0.0569,1.10131115486915
"178",0.32,"DW",0.7367,1.62789755986904,1,1.49120420745438,0.0567,1.09166642082375
"179",0.33,"DW",0.72595,1.59359139115242,1,1.47307498882528,0.0559499999999999,1.08181280874455
"180",0.34,"DW",0.71845,1.57239651912905,1,1.45543852922421,0.0584500000000001,1.08035927835935
"181",0.35,"DW",0.7068,1.54627278966931,1,1.43797721241865,0.0568,1.07531105243907
"182",0.36,"DW",0.69985,1.5276258448736,1,1.42101590788556,0.0598500000000002,1.0750237463187
"183",0.37,"DW",0.6913,1.50905017781637,1,1.40356147287013,0.0613000000000001,1.07515788013939
"184",0.38,"DW",0.6829,1.49518786186003,1,1.38634796014859,0.0629,1.078508357815
"185",0.39,"DW",0.67135,1.47344037344938,1,1.3684476876473,0.06135,1.07672393088156
"186",0.4,"DW",0.66345,1.45609871010728,1,1.34869639616764,0.06345,1.07963416692209
"187",0.41,"DW",0.65165,1.43343480364845,1,1.32825577478805,0.0616500000000002,1.07918582464073
"188",0.42,"DW",0.641,1.41050877046764,1,1.30787898495591,0.0609999999999999,1.07847039878478
"189",0.43,"DW",0.62825,1.38807082838341,1,1.28751834605312,0.0582500000000001,1.07809790255691
"190",0.44,"DW",0.62055,1.37125236300802,1,1.26682688890588,0.0605499999999999,1.08243073699859
"191",0.45,"DW",0.6069,1.34825079189778,1,1.24582362120737,0.0569,1.08221643011645
"192",0.46,"DW",0.59545,1.32276648669752,1,1.2250646799691,0.05545,1.07975236599825
"193",0.47,"DW",0.5819,1.29112526714324,1,1.20413835544474,0.0519000000000001,1.07223996420774
"194",0.48,"DW",0.56855,1.26227887446871,1,1.18287031538754,0.0485500000000001,1.0671320922067
"195",0.49,"DW",0.5501,1.22447850553612,1,1.16148123898358,0.0401,1.05423872933812
"196",0.5,"DW",0.5483,1.2196194195472,1,1.13993152738757,0.0483,1.06990585859332
"197",0.02,"DKW new",0.9899,4.39234013914199,1,3.32319444543124,0.00990000000000002,1.32172227995284
"198",0.03,"DKW new",0.9899,4.39234013914199,1,3.11595489362727,0.0199,1.40962892246135
"199",0.04,"DKW new",0.9899,4.39234013914199,1,2.93815458716279,0.0299,1.4949316003769
"200",0.05,"DKW new",0.98145,3.62786849024127,1,2.72524921267483,0.03145,1.33120614194418
"201",0.06,"DKW new",0.9656,3.07751469432331,1,2.58360761290858,0.0256000000000001,1.19116954097325
"202",0.07,"DKW new",0.9571,2.91721725955158,1,2.5234968318793,0.0270999999999999,1.15602176420371
"203",0.08,"DKW new",0.94275,2.71602890604908,1,2.47079187040594,0.02275,1.09925442874427
"204",0.09,"DKW new",0.9362,2.6268859726984,1,2.42354315145718,0.0262,1.08390311561771
"205",0.1,"DKW new",0.9249,2.54295641202926,1,2.37636416341634,0.0249000000000001,1.07010383811437
"206",0.11,"DKW new",0.91585,2.49566742354219,1,2.32614419946136,0.0258500000000002,1.07287734961577
"207",0.12,"DKW new",0.91195,2.46823774164427,1,2.27717990089819,0.0319500000000001,1.0839010746014
"208",0.13,"DKW new",0.90355,2.42249180947542,1,2.22869977956179,0.03355,1.08695295422506
"209",0.14,"DKW new",0.89945,2.39676692614724,1,2.1812292974643,0.03945,1.09881475044072
"210",0.15,"DKW new",0.8951,2.36453744539117,1,2.13373897601065,0.0450999999999999,1.10816621525658
"211",0.16,"DKW new",0.8883,2.32236073550037,1,2.08591488400252,0.0483,1.11335354731453
"212",0.17,"DKW new",0.87265,2.23797484763252,1,2.03249461111007,0.0426500000000001,1.10109755538797
"213",0.18,"DKW new",0.86565,2.19991571527696,1,1.97229862287256,0.04565,1.11540701279449
"214",0.19,"DKW new",0.8584,2.16224348431832,1,1.89731303674059,0.0484,1.13963454761944
"215",0.2,"DKW new",0.8454,2.09283137106802,1,1.80115518018489,0.0454000000000001,1.16193840158358
"216",0.21,"DKW new",0.8293,2.00891045361623,1,1.73411239084782,0.0393000000000001,1.15846612031534
"217",0.22,"DKW new",0.81805,1.9546684210128,1,1.70075141231597,0.0380499999999999,1.14929695595611
"218",0.23,"DKW new",0.8089,1.91249292809612,1,1.67423061689947,0.0388999999999999,1.14231152434537
"219",0.24,"DKW new",0.7995,1.86494314061815,1,1.65071179542492,0.0394999999999999,1.12978119244498
"220",0.25,"DKW new",0.7916,1.82766398304753,1,1.62821664989671,0.0415999999999999,1.12249434567782
"221",0.26,"DKW new",0.78605,1.79653750922422,1,1.60693476503163,0.0460500000000001,1.11799031816258
"222",0.27,"DKW new",0.77835,1.76720121867696,1,1.5861833595933,0.0483500000000001,1.11412164803574
"223",0.28,"DKW new",0.7703,1.73958360138293,1,1.56601346120277,0.0503,1.11083566296222
"224",0.29,"DKW new",0.7538,1.68761292891609,1,1.54636124187441,0.0438000000000001,1.09134455987171
"225",0.3,"DKW new",0.74945,1.67249938974813,1,1.527272549376,0.04945,1.09508901370057
"226",0.31,"DKW new",0.7392,1.6373313513478,1,1.50897305766475,0.0492000000000001,1.0850633435972
"227",0.32,"DKW new",0.732,1.61250451773151,1,1.49120420745438,0.052,1.08134386267874
"228",0.33,"DKW new",0.7217,1.58029505197935,1,1.47307498882528,0.0517000000000001,1.0727865614225
"229",0.34,"DKW new",0.7133,1.55793631548499,1,1.45543852922421,0.0533000000000001,1.07042398851116
"230",0.35,"DKW new",0.7021,1.53347913876071,1,1.43797721241865,0.0521,1.06641407493616
"231",0.36,"DKW new",0.6913,1.50905017781637,1,1.42101590788556,0.0513000000000001,1.06195164279463
"232",0.37,"DKW new",0.68665,1.50112016144412,1,1.40356147287013,0.0566500000000001,1.06950795562555
"233",0.38,"DKW new",0.67505,1.48133509493722,1,1.38634796014859,0.05505,1.06851608508044
"234",0.39,"DKW new",0.66345,1.45609871010728,1,1.3684476876473,0.05345,1.06405142355911
"235",0.4,"DKW new",0.65165,1.43343480364845,1,1.34869639616764,0.05165,1.06282986128057
"236",0.41,"DKW new",0.641,1.41050877046764,1,1.32825577478805,0.0510000000000002,1.06192556978923
"237",0.42,"DKW new",0.63225,1.39515081939951,1,1.30787898495591,0.0522499999999999,1.06672775956144
"238",0.43,"DKW new",0.62055,1.37125236300802,1,1.28751834605312,0.0505499999999999,1.06503520296359
"239",0.44,"DKW new",0.6069,1.34825079189778,1,1.26682688890588,0.0468999999999999,1.06427389859259
"240",0.45,"DKW new",0.59545,1.32276648669752,1,1.24582362120737,0.04545,1.06176064105735
"241",0.46,"DKW new",0.584,1.29651510643804,1,1.2250646799691,0.044,1.05832379925502
"242",0.47,"DKW new",0.57205,1.26988105521079,1,1.20413835544474,0.0420499999999999,1.0545972972863
"243",0.48,"DKW new",0.5555,1.23885644363314,1,1.18287031538754,0.0355000000000001,1.04733074075602
"244",0.49,"DKW new",0.54825,1.21943647269262,1,1.16148123898358,0.0382500000000001,1.04989769250148
"245",0.5,"DKW new",0.5401,1.1996581408606,1,1.13993152738757,0.0401,1.0523949132365
"246",0.02,"DW new",0.9899,4.39234013914199,1,3.32319444543124,0.00990000000000002,1.32172227995284
"247",0.03,"DW new",0.9856,3.98028475170254,1,3.11595489362727,0.0156000000000001,1.27738843711858
"248",0.04,"DW new",0.97745,3.42162199107028,1,2.93815458716279,0.01745,1.1645479805657
"249",0.05,"DW new",0.9628,3.00431412169562,1,2.72524921267483,0.0127999999999999,1.10239977603622
"250",0.06,"DW new",0.9558,2.88989444811692,1,2.58360761290858,0.0158,1.11855005910264
"251",0.07,"DW new",0.94435,2.73428369710749,1,2.5234968318793,0.0143500000000001,1.08352967301775
"252",0.08,"DW new",0.9362,2.6268859726984,1,2.47079187040594,0.0162,1.06317573898558
"253",0.09,"DW new",0.92915,2.56794279247045,1,2.42354315145718,0.01915,1.05958203835836
"254",0.1,"DW new",0.91725,2.50304587034485,1,2.37636416341634,0.01725,1.05330904618019
"255",0.11,"DW new",0.91585,2.49566742354219,1,2.32614419946136,0.0258500000000002,1.07287734961577
"256",0.12,"DW new",0.90705,2.44429734196863,1,2.27717990089819,0.02705,1.07338789570579
"257",0.13,"DW new",0.90355,2.42249180947542,1,2.22869977956179,0.03355,1.08695295422506
"258",0.14,"DW new",0.89945,2.39676692614724,1,2.1812292974643,0.03945,1.09881475044072
"259",0.15,"DW new",0.8927,2.35115674435473,1,2.13373897601065,0.0427,1.1018952040472
"260",0.16,"DW new",0.8853,2.30464872237677,1,2.08591488400252,0.0452999999999999,1.1048623028925
"261",0.17,"DW new",0.87035,2.22522211232198,1,2.03249461111007,0.0403499999999999,1.09482313023534
"262",0.18,"DW new",0.86565,2.19991571527696,1,1.97229862287256,0.04565,1.11540701279449
"263",0.19,"DW new",0.8544,2.1443049927841,1,1.89731303674059,0.0444,1.13017986555757
"264",0.2,"DW new",0.843,2.07778207357615,1,1.80115518018489,0.0429999999999999,1.15358304294628
"265",0.21,"DW new",0.82675,1.99412810401296,1,1.73411239084782,0.0367500000000001,1.14994167306423
"266",0.22,"DW new",0.81805,1.9546684210128,1,1.70075141231597,0.0380499999999999,1.14929695595611
"267",0.23,"DW new",0.8089,1.91249292809612,1,1.67423061689947,0.0388999999999999,1.14231152434537
"268",0.24,"DW new",0.7989,1.86149001006368,1,1.65071179542492,0.0388999999999999,1.12768928847722
"269",0.25,"DW new",0.79165,1.82853110798681,1,1.62821664989671,0.04165,1.12302690683258
"270",0.26,"DW new",0.78605,1.79653750922422,1,1.60693476503163,0.0460500000000001,1.11799031816258
"271",0.27,"DW new",0.77835,1.76720121867696,1,1.5861833595933,0.0483500000000001,1.11412164803574
"272",0.28,"DW new",0.7722,1.74579198477048,1,1.56601346120277,0.0522,1.11480011380594
"273",0.29,"DW new",0.7565,1.69616796156033,1,1.54636124187441,0.0465,1.09687692346992
