"","alpha","Method","coverage","width","simul_id","width_base","diff_coverage","ratio_width"
"61",0.13,"split dcp",0.86495,2.20983467808861,1,2.22869977956179,-0.00505,0.991535377870908
"62",0.14,"split dcp",0.8565,2.15551188773334,1,2.1812292974643,-0.00349999999999995,0.988209671600844
"63",0.15,"split dcp",0.844,2.07503147720812,1,2.13373897601065,-0.00600000000000001,0.97248609156857
"64",0.16,"split dcp",0.83515,2.02832650732686,1,2.08591488400252,-0.00484999999999991,0.972391789752632
"65",0.17,"split dcp",0.82655,1.99472581453664,1,2.03249461111007,-0.00344999999999995,0.981417516992676
"66",0.18,"split dcp",0.8184,1.95706504680907,1,1.97229862287256,-0.00160000000000005,0.992276232469651
"67",0.19,"split dcp",0.8107,1.92340368866561,1,1.89731303674059,0.000699999999999923,1.01375136913087
"68",0.2,"split dcp",0.79915,1.87660106473882,1,1.80115518018489,-0.000850000000000017,1.04188749830327
"69",0.21,"split dcp",0.7903,1.84207732972677,1,1.73411239084782,0.000299999999999967,1.06225948182411
"70",0.22,"split dcp",0.77815,1.79675406650829,1,1.70075141231597,-0.00185000000000002,1.05644719945379
"71",0.23,"split dcp",0.76745,1.75134045715458,1,1.67423061689947,-0.00255000000000005,1.0460568809797
"72",0.24,"split dcp",0.75925,1.72280390821755,1,1.65071179542492,-0.000750000000000028,1.0436733492742
"73",0.25,"split dcp",0.75105,1.69452475744972,1,1.62821664989671,0.00105,1.04072437630288
"74",0.26,"split dcp",0.74275,1.6685383877536,1,1.60693476503163,0.00275000000000003,1.03833610676832
"75",0.27,"split dcp",0.73125,1.63133900990685,1,1.5861833595933,0.00124999999999997,1.02846811501359
"76",0.28,"split dcp",0.72015,1.59814977100309,1,1.56601346120277,0.000150000000000095,1.02052109422843
"77",0.29,"split dcp",0.7123,1.57879815834955,1,1.54636124187441,0.00229999999999997,1.0209762865214
"78",0.3,"split dcp",0.7015,1.55306174154694,1,1.527272549376,0.00150000000000006,1.01688578255497
"79",0.31,"split dcp",0.69415,1.53796842824568,1,1.50897305766475,0.0041500000000001,1.01921530038833
"80",0.32,"split dcp",0.6837,1.51637038791039,1,1.49120420745438,0.00370000000000004,1.01687641459849
"81",0.33,"split dcp",0.6735,1.49417153331092,1,1.47307498882528,0.00350000000000006,1.01432143281617
"82",0.34,"split dcp",0.66065,1.46693744356049,1,1.45543852922421,0.000650000000000039,1.0079006526936
"83",0.35,"split dcp",0.65175,1.45171135963172,1,1.43797721241865,0.00175000000000014,1.00955101867711
"84",0.36,"split dcp",0.6414,1.43020396128628,1,1.42101590788556,0.00140000000000007,1.00646583430188
"85",0.37,"split dcp",0.63375,1.41388236153594,1,1.40356147287013,0.00375000000000014,1.0073533570601
"86",0.38,"split dcp",0.62285,1.38619084291175,1,1.38634796014859,0.00285000000000002,0.999886668252594
"87",0.39,"split dcp",0.6149,1.36851440568857,1,1.3684476876473,0.00490000000000013,1.00004875454273
"88",0.4,"split dcp",0.6074,1.35140957197004,1,1.34869639616764,0.00740000000000007,1.00201170241881
"89",0.41,"split dcp",0.59605,1.32252538050003,1,1.32825577478805,0.00605000000000011,0.995685774986427
"90",0.42,"split dcp",0.5836,1.29803030842721,1,1.30787898495591,0.00360000000000005,0.992469734094682
"91",0.43,"split dcp",0.57205,1.26925192330534,1,1.28751834605312,0.00205000000000011,0.985812689346308
"92",0.44,"split dcp",0.56125,1.24666975347884,1,1.26682688890588,0.00124999999999997,0.984088484698609
"93",0.45,"split dcp",0.54825,1.21216555428302,1,1.24582362120737,-0.00174999999999992,0.972983280818095
"94",0.46,"split dcp",0.53625,1.17805263869856,1,1.2250646799691,-0.00374999999999992,0.961624849659586
"95",0.47,"split dcp",0.5286,1.15695578509537,1,1.20413835544474,-0.00140000000000007,0.960816321367031
"96",0.48,"split dcp",0.5172,1.12852161176471,1,1.18287031538754,-0.00279999999999991,0.954053540007025
"97",0.49,"split dcp",0.50905,1.11141689499817,1,1.16148123898358,-0.000950000000000006,0.956896123411151
"98",0.5,"split dcp",0.49625,1.08360364063346,1,1.13993152738757,-0.00375000000000003,0.950586605071623
"99",0.02,"DKW",0.9869,4.05164063593173,1,3.32319444543124,0.00689999999999991,1.21920059221992
"100",0.03,"DKW",0.9784,3.51164870157187,1,3.11595489362727,0.00839999999999996,1.12698958150963
"101",0.04,"DKW",0.966,3.13553150394751,1,2.93815458716279,0.00600000000000001,1.06717717224515
"102",0.05,"DKW",0.9579,2.96950454902207,1,2.72524921267483,0.00790000000000002,1.08962678906987
"103",0.06,"DKW",0.94905,2.83601811189667,1,2.58360761290858,0.00905,1.09769691718161
"104",0.07,"DKW",0.9368,2.69809323381698,1,2.5234968318793,0.00679999999999992,1.06918827863464
"105",0.08,"DKW",0.9291,2.62371399905634,1,2.47079187040594,0.00910000000000011,1.06189195070699
"106",0.09,"DKW",0.91655,2.53073212055101,1,2.42354315145718,0.00655000000000006,1.04422820737868
"107",0.1,"DKW",0.9072,2.47655093763976,1,2.37636416341634,0.0072000000000001,1.04215968906019
"108",0.11,"DKW",0.89505,2.40845028499214,1,2.32614419946136,0.00505,1.0353830538751
"109",0.12,"DKW",0.8854,2.33468255628453,1,2.27717990089819,0.00540000000000007,1.0252516963476
"110",0.13,"DKW",0.87355,2.26510158051904,1,2.22869977956179,0.00355000000000016,1.01633320077072
"111",0.14,"DKW",0.8612,2.18165155912499,1,2.1812292974643,0.00119999999999987,1.00019358884514
"112",0.15,"DKW",0.8527,2.12795128743629,1,2.13373897601065,0.00269999999999992,0.997287536742108
"113",0.16,"DKW",0.844,2.07503147720812,1,2.08591488400252,0.004,0.99478243006085
"114",0.17,"DKW",0.83515,2.02832650732686,1,2.03249461111007,0.00514999999999999,0.997949266994154
"115",0.18,"DKW",0.8218,1.97522818404627,1,1.97229862287256,0.00180000000000002,1.00148535375918
"116",0.19,"DKW",0.8138,1.94049874018194,1,1.89731303674059,0.00380000000000003,1.02276150672297
"117",0.2,"DKW",0.8063,1.90982295279369,1,1.80115518018489,0.00629999999999997,1.06033226553952
"118",0.21,"DKW",0.79525,1.85963845793233,1,1.73411239084782,0.00524999999999998,1.07238635035826
"119",0.22,"DKW",0.78585,1.82674266959675,1,1.70075141231597,0.00584999999999991,1.07407976049199
"120",0.23,"DKW",0.7751,1.78292335670742,1,1.67423061689947,0.0051000000000001,1.06492100831917
"121",0.24,"DKW",0.76365,1.73590508521176,1,1.65071179542492,0.00364999999999993,1.05161003272828
"122",0.25,"DKW",0.75455,1.70788324085926,1,1.62821664989671,0.00455000000000005,1.04892874112767
"123",0.26,"DKW",0.7468,1.68125187720313,1,1.60693476503163,0.00680000000000014,1.04624774682129
"124",0.27,"DKW",0.73855,1.65566123425629,1,1.5861833595933,0.00855000000000006,1.0438019187648
"125",0.28,"DKW",0.72705,1.62011885227071,1,1.56601346120277,0.00705,1.03454976116641
"126",0.29,"DKW",0.7161,1.58803332795413,1,1.54636124187441,0.00609999999999999,1.02694848069861
"127",0.3,"DKW",0.70825,1.56948146789032,1,1.527272549376,0.00825000000000009,1.02763679510351
"128",0.31,"DKW",0.69755,1.54474188066611,1,1.50897305766475,0.00754999999999995,1.02370408326356
"129",0.32,"DKW",0.68755,1.52330439658906,1,1.49120420745438,0.00754999999999995,1.02152635365043
"130",0.33,"DKW",0.67995,1.51067961838449,1,1.47307498882528,0.00995000000000013,1.02552798047926
"131",0.34,"DKW",0.66935,1.48544157862148,1,1.45543852922421,0.00934999999999997,1.02061443942484
"132",0.35,"DKW",0.65645,1.45907289843323,1,1.43797721241865,0.00645000000000007,1.0146703896504
"133",0.36,"DKW",0.64495,1.43716529329908,1,1.42101590788556,0.00495000000000001,1.0113646760208
"134",0.37,"DKW",0.63685,1.42255552782933,1,1.40356147287013,0.00685000000000002,1.01353275601129
"135",0.38,"DKW",0.63065,1.40401913606777,1,1.38634796014859,0.01065,1.01274656610545
"136",0.39,"DKW",0.6189,1.37680312926088,1,1.3684476876473,0.00890000000000013,1.00610578079747
"137",0.4,"DKW",0.6111,1.35963010641921,1,1.34869639616764,0.0110999999999999,1.00810687289048
"138",0.41,"DKW",0.60395,1.34203635586708,1,1.32825577478805,0.0139499999999999,1.0103749453536
"139",0.42,"DKW",0.58785,1.30613954445712,1,1.30787898495591,0.00784999999999991,0.998670029476122
"140",0.43,"DKW",0.57965,1.2891341719449,1,1.28751834605312,0.00965000000000016,1.00125499251854
"141",0.44,"DKW",0.568,1.25967182680266,1,1.26682688890588,0.00800000000000001,0.994351981185529
"142",0.45,"DKW",0.55645,1.23139507959605,1,1.24582362120737,0.00645000000000007,0.988418471631377
"143",0.46,"DKW",0.5445,1.20209577996596,1,1.2250646799691,0.00449999999999995,0.98125086750218
"144",0.47,"DKW",0.53205,1.16681862149872,1,1.20413835544474,0.00205000000000011,0.969007104725736
"145",0.48,"DKW",0.52275,1.14250015615051,1,1.18287031538754,0.00275000000000003,0.965871018393251
"146",0.49,"DKW",0.5125,1.11914632661689,1,1.16148123898358,0.00249999999999995,0.96355092880903
"147",0.5,"DKW",0.50475,1.10263887173164,1,1.13993152738757,0.00475000000000003,0.967285179188442
"148",0.02,"DW",0.98275,3.79112113455359,1,3.32319444543124,0.00275000000000003,1.14080629250138
"149",0.03,"DW",0.9701,3.258504596805,1,3.11595489362727,9.9999999999989e-05,1.045748320513
"150",0.04,"DW",0.96195,3.04904379247759,1,2.93815458716279,0.0019499999999999,1.0377411065433
"151",0.05,"DW",0.95305,2.89939067018255,1,2.72524921267483,0.00305,1.06389927816429
"152",0.06,"DW",0.9448,2.78294096555352,1,2.58360761290858,0.00479999999999992,1.07715310624145
"153",0.07,"DW",0.9364,2.69557250424285,1,2.5234968318793,0.00639999999999996,1.06818937523112
"154",0.08,"DW",0.925,2.59485030275129,1,2.47079187040594,0.00500000000000012,1.05020998888302
"155",0.09,"DW",0.91655,2.53073212055101,1,2.42354315145718,0.00655000000000006,1.04422820737868
"156",0.1,"DW",0.90295,2.45044816432573,1,2.37636416341634,0.00295000000000001,1.03117535689601
"157",0.11,"DW",0.89215,2.38483384546285,1,2.32614419946136,0.0021500000000001,1.02523044186817
"158",0.12,"DW",0.8813,2.3081284446804,1,2.27717990089819,0.00130000000000008,1.01359073289291
"159",0.13,"DW",0.87355,2.26510158051904,1,2.22869977956179,0.00355000000000016,1.01633320077072
"160",0.14,"DW",0.8612,2.18165155912499,1,2.1812292974643,0.00119999999999987,1.00019358884514
"161",0.15,"DW",0.8527,2.12795128743629,1,2.13373897601065,0.00269999999999992,0.997287536742108
"162",0.16,"DW",0.8397,2.05064965890014,1,2.08591488400252,-0.000299999999999967,0.983093641369151
"163",0.17,"DW",0.8312,2.0096258651714,1,2.03249461111007,0.00119999999999987,0.988748434650867
"164",0.18,"DW",0.8218,1.97522818404627,1,1.97229862287256,0.00180000000000002,1.00148535375918
"165",0.19,"DW",0.8138,1.94049874018194,1,1.89731303674059,0.00380000000000003,1.02276150672297
"166",0.2,"DW",0.8029,1.89390949507468,1,1.80115518018489,0.0028999999999999,1.05149712579472
"167",0.21,"DW",0.79525,1.85963845793233,1,1.73411239084782,0.00524999999999998,1.07238635035826
"168",0.22,"DW",0.7816,1.81152060793201,1,1.70075141231597,0.00160000000000005,1.06512956262385
"169",0.23,"DW",0.7751,1.78292335670742,1,1.67423061689947,0.0051000000000001,1.06492100831917
"170",0.24,"DW",0.76365,1.73590508521176,1,1.65071179542492,0.00364999999999993,1.05161003272828
"171",0.25,"DW",0.75455,1.70788324085926,1,1.62821664989671,0.00455000000000005,1.04892874112767
"172",0.26,"DW",0.7468,1.68125187720313,1,1.60693476503163,0.00680000000000014,1.04624774682129
"173",0.27,"DW",0.73855,1.65566123425629,1,1.5861833595933,0.00855000000000006,1.0438019187648
"174",0.28,"DW",0.72705,1.62011885227071,1,1.56601346120277,0.00705,1.03454976116641
"175",0.29,"DW",0.7161,1.58803332795413,1,1.54636124187441,0.00609999999999999,1.02694848069861
"176",0.3,"DW",0.70825,1.56948146789032,1,1.527272549376,0.00825000000000009,1.02763679510351
"177",0.31,"DW",0.69755,1.54474188066611,1,1.50897305766475,0.00754999999999995,1.02370408326356
"178",0.32,"DW",0.68755,1.52330439658906,1,1.49120420745438,0.00754999999999995,1.02152635365043
"179",0.33,"DW",0.67995,1.51067961838449,1,1.47307498882528,0.00995000000000013,1.02552798047926
"180",0.34,"DW",0.66935,1.48544157862148,1,1.45543852922421,0.00934999999999997,1.02061443942484
"181",0.35,"DW",0.65645,1.45907289843323,1,1.43797721241865,0.00645000000000007,1.0146703896504
"182",0.36,"DW",0.64495,1.43716529329908,1,1.42101590788556,0.00495000000000001,1.0113646760208
"183",0.37,"DW",0.63685,1.42255552782933,1,1.40356147287013,0.00685000000000002,1.01353275601129
"184",0.38,"DW",0.63065,1.40401913606777,1,1.38634796014859,0.01065,1.01274656610545
"185",0.39,"DW",0.62285,1.38619084291175,1,1.3684476876473,0.01285,1.0129658995551
"186",0.4,"DW",0.6111,1.35963010641921,1,1.34869639616764,0.0110999999999999,1.00810687289048
"187",0.41,"DW",0.60395,1.34203635586708,1,1.32825577478805,0.0139499999999999,1.0103749453536
"188",0.42,"DW",0.58785,1.30613954445712,1,1.30787898495591,0.00784999999999991,0.998670029476122
"189",0.43,"DW",0.57965,1.2891341719449,1,1.28751834605312,0.00965000000000016,1.00125499251854
"190",0.44,"DW",0.568,1.25967182680266,1,1.26682688890588,0.00800000000000001,0.994351981185529
"191",0.45,"DW",0.55645,1.23139507959605,1,1.24582362120737,0.00645000000000007,0.988418471631377
"192",0.46,"DW",0.5445,1.20209577996596,1,1.2250646799691,0.00449999999999995,0.98125086750218
"193",0.47,"DW",0.53205,1.16681862149872,1,1.20413835544474,0.00205000000000011,0.969007104725736
"194",0.48,"DW",0.52445,1.14733667032147,1,1.18287031538754,0.00445000000000007,0.969959813342318
"195",0.49,"DW",0.5125,1.11914632661689,1,1.16148123898358,0.00249999999999995,0.96355092880903
"196",0.5,"DW",0.50475,1.10263887173164,1,1.13993152738757,0.00475000000000003,0.967285179188442
"197",0.02,"DKW new",0.9869,4.05164063593173,1,3.32319444543124,0.00689999999999991,1.21920059221992
"198",0.03,"DKW new",0.97395,3.37357875435465,1,3.11595489362727,0.0039499999999999,1.08267894418314
"199",0.04,"DKW new",0.96195,3.04904379247759,1,2.93815458716279,0.0019499999999999,1.0377411065433
"200",0.05,"DKW new",0.95305,2.89939067018255,1,2.72524921267483,0.00305,1.06389927816429
"201",0.06,"DKW new",0.9448,2.78294096555352,1,2.58360761290858,0.00479999999999992,1.07715310624145
"202",0.07,"DKW new",0.9364,2.69557250424285,1,2.5234968318793,0.00639999999999996,1.06818937523112
"203",0.08,"DKW new",0.9291,2.62371399905634,1,2.47079187040594,0.00910000000000011,1.06189195070699
"204",0.09,"DKW new",0.91655,2.53073212055101,1,2.42354315145718,0.00655000000000006,1.04422820737868
"205",0.1,"DKW new",0.90295,2.45044816432573,1,2.37636416341634,0.00295000000000001,1.03117535689601
"206",0.11,"DKW new",0.89215,2.38483384546285,1,2.32614419946136,0.0021500000000001,1.02523044186817
"207",0.12,"DKW new",0.8854,2.33468255628453,1,2.27717990089819,0.00540000000000007,1.0252516963476
"208",0.13,"DKW new",0.87355,2.26510158051904,1,2.22869977956179,0.00355000000000016,1.01633320077072
"209",0.14,"DKW new",0.8612,2.18165155912499,1,2.1812292974643,0.00119999999999987,1.00019358884514
"210",0.15,"DKW new",0.84845,2.0998854162484,1,2.13373897601065,-0.00154999999999994,0.984134160671543
"211",0.16,"DKW new",0.8397,2.05064965890014,1,2.08591488400252,-0.000299999999999967,0.983093641369151
"212",0.17,"DKW new",0.8312,2.0096258651714,1,2.03249461111007,0.00119999999999987,0.988748434650867
"213",0.18,"DKW new",0.8218,1.97522818404627,1,1.97229862287256,0.00180000000000002,1.00148535375918
"214",0.19,"DKW new",0.8107,1.92340368866561,1,1.89731303674059,0.000699999999999923,1.01375136913087
"215",0.2,"DKW new",0.8029,1.89390949507468,1,1.80115518018489,0.0028999999999999,1.05149712579472
"216",0.21,"DKW new",0.79525,1.85963845793233,1,1.73411239084782,0.00524999999999998,1.07238635035826
"217",0.22,"DKW new",0.7816,1.81152060793201,1,1.70075141231597,0.00160000000000005,1.06512956262385
"218",0.23,"DKW new",0.77125,1.76696234314193,1,1.67423061689947,0.00124999999999997,1.05538766601592
"219",0.24,"DKW new",0.76365,1.73590508521176,1,1.65071179542492,0.00364999999999993,1.05161003272828
"220",0.25,"DKW new",0.75455,1.70788324085926,1,1.62821664989671,0.00455000000000005,1.04892874112767
"221",0.26,"DKW new",0.74275,1.6685383877536,1,1.60693476503163,0.00275000000000003,1.03833610676832
"222",0.27,"DKW new",0.7352,1.64307937120745,1,1.5861833595933,0.00520000000000009,1.03586975696728
"223",0.28,"DKW new",0.7227,1.60820756478253,1,1.56601346120277,0.00269999999999992,1.02694364041249
"224",0.29,"DKW new",0.7161,1.58803332795413,1,1.54636124187441,0.00609999999999999,1.02694848069861
"225",0.3,"DKW new",0.7045,1.56085157821802,1,1.527272549376,0.00450000000000017,1.02198627144562
"226",0.31,"DKW new",0.69755,1.54474188066611,1,1.50897305766475,0.00754999999999995,1.02370408326356
"227",0.32,"DKW new",0.68755,1.52330439658906,1,1.49120420745438,0.00754999999999995,1.02152635365043
"228",0.33,"DKW new",0.67625,1.50388308437942,1,1.47307498882528,0.00625000000000009,1.02091413932614
"229",0.34,"DKW new",0.6657,1.47599743300536,1,1.45543852922421,0.00570000000000004,1.01412557340509
"230",0.35,"DKW new",0.65645,1.45907289843323,1,1.43797721241865,0.00645000000000007,1.0146703896504
"231",0.36,"DKW new",0.64495,1.43716529329908,1,1.42101590788556,0.00495000000000001,1.0113646760208
"232",0.37,"DKW new",0.63685,1.42255552782933,1,1.40356147287013,0.00685000000000002,1.01353275601129
"233",0.38,"DKW new",0.6264,1.39533812251623,1,1.38634796014859,0.00640000000000018,1.0064847806078
"234",0.39,"DKW new",0.6189,1.37680312926088,1,1.3684476876473,0.00890000000000013,1.00610578079747
"235",0.4,"DKW new",0.6111,1.35963010641921,1,1.34869639616764,0.0110999999999999,1.00810687289048
"236",0.41,"DKW new",0.5995,1.33205536214064,1,1.32825577478805,0.00950000000000006,1.00286058410188
"237",0.42,"DKW new",0.58785,1.30613954445712,1,1.30787898495591,0.00784999999999991,0.998670029476122
"238",0.43,"DKW new",0.57605,1.27927733120648,1,1.28751834605312,0.00605000000000011,0.993599302975445
"239",0.44,"DKW new",0.56385,1.25158234145164,1,1.26682688890588,0.00384999999999991,0.987966353108108
"240",0.45,"DKW new",0.5525,1.22150481677753,1,1.24582362120737,0.00249999999999995,0.980479737247023
"241",0.46,"DKW new",0.5404,1.18975523672413,1,1.2250646799691,0.000399999999999956,0.971177486525967
"242",0.47,"DKW new",0.5286,1.15695578509537,1,1.20413835544474,-0.00140000000000007,0.960816321367031
"243",0.48,"DKW new",0.52155,1.13844839747834,1,1.18287031538754,0.00154999999999994,0.96244565669513
"244",0.49,"DKW new",0.5125,1.11914632661689,1,1.16148123898358,0.00249999999999995,0.96355092880903
"245",0.5,"DKW new",0.5006,1.09301152574838,1,1.13993152738757,0.000599999999999934,0.958839631581452
"246",0.02,"DW new",0.98045,3.59192864131374,1,3.32319444543124,0.000450000000000061,1.08086622684747
"247",0.03,"DW new",0.9701,3.258504596805,1,3.11595489362727,9.9999999999989e-05,1.045748320513
"248",0.04,"DW new",0.96195,3.04904379247759,1,2.93815458716279,0.0019499999999999,1.0377411065433
"249",0.05,"DW new",0.95305,2.89939067018255,1,2.72524921267483,0.00305,1.06389927816429
"250",0.06,"DW new",0.9448,2.78294096555352,1,2.58360761290858,0.00479999999999992,1.07715310624145
"251",0.07,"DW new",0.9364,2.69557250424285,1,2.5234968318793,0.00639999999999996,1.06818937523112
"252",0.08,"DW new",0.925,2.59485030275129,1,2.47079187040594,0.00500000000000012,1.05020998888302
"253",0.09,"DW new",0.91655,2.53073212055101,1,2.42354315145718,0.00655000000000006,1.04422820737868
"254",0.1,"DW new",0.90295,2.45044816432573,1,2.37636416341634,0.00295000000000001,1.03117535689601
"255",0.11,"DW new",0.89215,2.38483384546285,1,2.32614419946136,0.0021500000000001,1.02523044186817
"256",0.12,"DW new",0.8813,2.3081284446804,1,2.27717990089819,0.00130000000000008,1.01359073289291
"257",0.13,"DW new",0.86855,2.23697956759892,1,2.22869977956179,-0.00145000000000006,1.00371507554003
"258",0.14,"DW new",0.8612,2.18165155912498,1,2.1812292974643,0.00119999999999987,1.00019358884514
"259",0.15,"DW new",0.84845,2.0998854162484,1,2.13373897601065,-0.00154999999999994,0.984134160671543
"260",0.16,"DW new",0.8397,2.05064965890014,1,2.08591488400252,-0.000299999999999967,0.983093641369151
"261",0.17,"DW new",0.8312,2.0096258651714,1,2.03249461111007,0.00119999999999987,0.988748434650867
"262",0.18,"DW new",0.8218,1.97522818404627,1,1.97229862287256,0.00180000000000002,1.00148535375918
"263",0.19,"DW new",0.8107,1.92340368866561,1,1.89731303674059,0.000699999999999923,1.01375136913087
"264",0.2,"DW new",0.8029,1.89390949507468,1,1.80115518018489,0.0028999999999999,1.05149712579472
"265",0.21,"DW new",0.79525,1.85963845793233,1,1.73411239084782,0.00524999999999998,1.07238635035826
"266",0.22,"DW new",0.7816,1.81152060793201,1,1.70075141231597,0.00160000000000005,1.06512956262385
