"","alpha","Method","coverage","width","simul_id","width_base","diff_coverage","ratio_width"
"2292",0.39,"DKW new",0.61355,1.38104591736113,8,1.3684476876473,0.00355000000000016,1.00920621944671
"2293",0.4,"DKW new",0.60175,1.36619793701129,8,1.34869639616764,0.00174999999999992,1.01297663498871
"2294",0.41,"DKW new",0.59415,1.35462348417248,8,1.32825577478805,0.0041500000000001,1.01985137944433
"2295",0.42,"DKW new",0.5865,1.34282535305984,8,1.30787898495591,0.00649999999999995,1.02671987890769
"2296",0.43,"DKW new",0.579,1.32657873249102,8,1.28751834605312,0.0089999999999999,1.0303377319303
"2297",0.44,"DKW new",0.5719,1.31164682941541,8,1.26682688890588,0.0119,1.03537968833945
"2298",0.45,"DKW new",0.56415,1.29815242735784,8,1.24582362120737,0.0141499999999999,1.04200338254925
"2299",0.46,"DKW new",0.5516,1.27552611221116,8,1.2250646799691,0.0116000000000001,1.04119083103705
"2300",0.47,"DKW new",0.5421,1.25853091195927,8,1.20413835544474,0.0121,1.04517135117288
"2301",0.48,"DKW new",0.53015,1.23297820359985,8,1.18287031538754,0.0101500000000001,1.04236126949884
"2302",0.49,"DKW new",0.52065,1.21521492645405,8,1.16148123898358,0.01065,1.04626306966224
"2303",0.5,"DKW new",0.5089,1.18295946993481,8,1.13993152738757,0.00890000000000013,1.03774607642079
"2304",0.02,"DW new",0.9807,3.55143547019595,8,3.32319444543124,0.000699999999999923,1.06868121276457
"2305",0.03,"DW new",0.96805,3.20220487569329,8,3.11595489362727,-0.00195000000000001,1.02768011252102
"2306",0.04,"DW new",0.96045,3.03683408896196,8,2.93815458716279,0.000450000000000061,1.03358553774887
"2307",0.05,"DW new",0.95285,2.90106380836686,8,2.72524921267483,0.00285000000000002,1.06451321768091
"2308",0.06,"DW new",0.9401,2.71604353794887,8,2.58360761290858,9.9999999999989e-05,1.05126007694767
"2309",0.07,"DW new",0.9288,2.59800149508851,8,2.5234968318793,-0.00120000000000009,1.02952437358668
"2310",0.08,"DW new",0.9206,2.53901567914399,8,2.47079187040594,0.000599999999999934,1.02761212288061
"2311",0.09,"DW new",0.90855,2.46206327024649,8,2.42354315145718,-0.00145000000000006,1.01589413366382
"2312",0.1,"DW new",0.89645,2.38826923456581,8,2.37636416341634,-0.00355000000000005,1.00500978399386
"2313",0.11,"DW new",0.8882,2.33276991546801,8,2.32614419946136,-0.00180000000000002,1.00284836856124
"2314",0.12,"DW new",0.87995,2.28837933591722,8,2.27717990089819,-4.99999999999945e-05,1.00491811604986
"2315",0.13,"DW new",0.8673,2.21703296571997,8,2.22869977956179,-0.00270000000000004,0.994765192715139
"2316",0.14,"DW new",0.85625,2.15516526147883,8,2.1812292974643,-0.00375000000000003,0.988050758342658
"2317",0.15,"DW new",0.84565,2.0826058201725,8,2.13373897601065,-0.00434999999999997,0.976035889856712
"2318",0.16,"DW new",0.83615,2.02842548536481,8,2.08591488400252,-0.00385000000000002,0.972439240412634
"2319",0.17,"DW new",0.82725,1.98548286951321,8,2.03249461111007,-0.00275000000000003,0.976869930508118
"2320",0.18,"DW new",0.816,1.93162112752062,8,1.97229862287256,-0.004,0.979375590044931
"2321",0.19,"DW new",0.80875,1.89604278771735,8,1.89731303674059,-0.00124999999999997,0.999330501083039
"2322",0.2,"DW new",0.8011,1.86800823366349,8,1.80115518018489,0.0011000000000001,1.03711676495955
"2323",0.21,"DW new",0.7936,1.83724900764707,8,1.73411239084782,0.00360000000000005,1.05947516282312
"2324",0.22,"DW new",0.7825,1.7992652500905,8,1.70075141231597,0.00249999999999995,1.05792371363689
"2325",0.23,"DW new",0.77295,1.7666695635696,8,1.67423061689947,0.00295000000000001,1.05521279191592
"2326",0.24,"DW new",0.7634,1.73772768539657,8,1.65071179542492,0.00340000000000007,1.05271416258903
"2327",0.25,"DW new",0.752,1.69931112872893,8,1.62821664989671,0.002,1.04366401660168
"2328",0.26,"DW new",0.7445,1.6752524380758,8,1.60693476503163,0.00449999999999995,1.04251427906772
"2329",0.27,"DW new",0.7332,1.64113651401171,8,1.5861833595933,0.00320000000000009,1.03464489403829
"2330",0.28,"DW new",0.724,1.61631830746585,8,1.56601346120277,0.004,1.03212286963641
"2331",0.29,"DW new",0.714,1.58029202241614,8,1.54636124187441,0.004,1.02194233767823
"2332",0.3,"DW new",0.70915,1.5711410388137,8,1.527272549376,0.00914999999999999,1.02872341904896
"2333",0.31,"DW new",0.6977,1.54580160137701,8,1.50897305766475,0.00770000000000004,1.02440636267506
"2334",0.32,"DW new",0.6798,1.51146927304359,8,1.49120420745438,-0.000199999999999978,1.01358973203529
