"","alpha","Method","coverage","width","simul_id","width_base","diff_coverage","ratio_width"
"25",0.26,"training data quantile",0.78435,1.80702556393552,1,1.60693476503163,0.0443500000000001,1.12451706395185
"26",0.27,"training data quantile",0.7735,1.76067331314688,1,1.5861833595933,0.0434999999999999,1.11000616826438
"27",0.28,"training data quantile",0.76605,1.73794055897647,1,1.56601346120277,0.0460500000000001,1.10978647504195
"28",0.29,"training data quantile",0.7542,1.70038864487562,1,1.54636124187441,0.0442,1.09960635253281
"29",0.3,"training data quantile",0.7433,1.66706438671911,1,1.527272549376,0.0433000000000001,1.0915303803504
"30",0.31,"training data quantile",0.73535,1.64748239050648,1,1.50897305766475,0.04535,1.09179046116044
"31",0.32,"training data quantile",0.72775,1.62555628971539,1,1.49120420745438,0.04775,1.09009636747898
"32",0.33,"training data quantile",0.7141,1.59052557287108,1,1.47307498882528,0.0441,1.07973157166932
"33",0.34,"training data quantile",0.70215,1.56420746715576,1,1.45543852922421,0.0421500000000001,1.07473275974735
"34",0.35,"training data quantile",0.69445,1.54204968499491,1,1.43797721241865,0.0444500000000001,1.07237421544477
"35",0.36,"training data quantile",0.68735,1.52118755635117,1,1.42101590788556,0.04735,1.07049298175322
"36",0.37,"training data quantile",0.6791,1.50391308309391,1,1.40356147287013,0.0491000000000001,1.07149783758211
"37",0.38,"training data quantile",0.6657,1.47954711742558,1,1.38634796014859,0.0457000000000001,1.06722638180028
"38",0.39,"training data quantile",0.6575,1.4629493517001,1,1.3684476876473,0.0474999999999999,1.0690575642064
"39",0.4,"training data quantile",0.64625,1.43468523429565,1,1.34869639616764,0.0462500000000001,1.0637570014811
"40",0.41,"training data quantile",0.63515,1.4126676807273,1,1.32825577478805,0.04515,1.06355094217657
"41",0.42,"training data quantile",0.6231,1.38987193313924,1,1.30787898495591,0.0430999999999999,1.06269154036915
"42",0.43,"training data quantile",0.61075,1.3694101961452,1,1.28751834605312,0.0407500000000001,1.06360441413757
"43",0.44,"training data quantile",0.6032,1.35153601416535,1,1.26682688890588,0.0431999999999999,1.06686716709386
"44",0.45,"training data quantile",0.5923,1.32469717520287,1,1.24582362120737,0.0423,1.06331036966458
"45",0.46,"training data quantile",0.58575,1.30771323004307,1,1.2250646799691,0.04575,1.06746464201062
"46",0.47,"training data quantile",0.57255,1.28339490915202,1,1.20413835544474,0.0425500000000001,1.06582013881454
"47",0.48,"training data quantile",0.56555,1.26256073269909,1,1.18287031538754,0.04555,1.0673703754967
"48",0.49,"training data quantile",0.55575,1.23497969607311,1,1.16148123898358,0.04575,1.06327993481311
"49",0.5,"training data quantile",0.54775,1.21824160212238,1,1.13993152738757,0.04775,1.06869717421911
"50",0.02,"split dcp",0.9743,3.34016690889939,1,3.32319444543124,-0.00570000000000004,1.00510727366299
"51",0.03,"split dcp",0.96345,3.03055696216887,1,3.11595489362727,-0.00654999999999994,0.972593335149666
"52",0.04,"split dcp",0.94915,2.8092087866497,1,2.93815458716279,-0.0108499999999999,0.956113336896407
"53",0.05,"split dcp",0.94915,2.8092087866497,1,2.72524921267483,-0.000849999999999906,1.03080803531082
"54",0.06,"split dcp",0.94485,2.75765752329541,1,2.58360761290858,0.00485000000000002,1.06736700631986
"55",0.07,"split dcp",0.94085,2.71139005413341,1,2.5234968318793,0.01085,1.07445748291833
"56",0.08,"split dcp",0.92065,2.55430899867111,1,2.47079187040594,0.000650000000000039,1.03380176584904
"57",0.09,"split dcp",0.92065,2.55430899867111,1,2.42354315145718,0.01065,1.05395647572246
"58",0.1,"split dcp",0.9057,2.45267310340033,1,2.37636416341634,0.00570000000000004,1.03211163556443
"59",0.11,"split dcp",0.89185,2.34831034066318,1,2.32614419946136,0.00185000000000013,1.00952913461124
"60",0.12,"split dcp",0.88705,2.32339266009559,1,2.27717990089819,0.00705,1.02029385521064
"61",0.13,"split dcp",0.88315,2.30439267426145,1,2.22869977956179,0.01315,1.03396280440901
"62",0.14,"split dcp",0.8723,2.24690266145451,1,2.1812292974643,0.0123,1.03010841825137
"63",0.15,"split dcp",0.86375,2.20133384599017,1,2.13373897601065,0.0137499999999999,1.03167907168566
"64",0.16,"split dcp",0.86375,2.20133384599017,1,2.08591488400252,0.0237499999999999,1.05533253675537
"65",0.17,"split dcp",0.8589,2.17893819493684,1,2.03249461111007,0.0288999999999999,1.07205115478599
"66",0.18,"split dcp",0.85835,2.17647590331635,1,1.97229862287256,0.0383499999999999,1.10352249810245
"67",0.19,"split dcp",0.85835,2.17647590331635,1,1.89731303674059,0.0483499999999999,1.14713590281093
"68",0.2,"split dcp",0.855,2.15662680622524,1,1.80115518018489,0.0549999999999999,1.19735757915309
"69",0.21,"split dcp",0.8507,2.12866022520961,1,1.73411239084782,0.0607,1.22752148963591
"70",0.22,"split dcp",0.8473,2.10339555813891,1,1.70075141231597,0.0672999999999999,1.23674485460203
"71",0.23,"split dcp",0.8401,2.06423818605989,1,1.67423061689947,0.0701000000000001,1.23294734024318
"72",0.24,"split dcp",0.83245,2.02536424125409,1,1.65071179542492,0.0724499999999999,1.22696417803977
"73",0.25,"split dcp",0.8251,1.98730655465001,1,1.62821664989671,0.0750999999999999,1.2205418454455
"74",0.26,"split dcp",0.8251,1.98730655465001,1,1.60693476503163,0.0851,1.23670642884554
"75",0.27,"split dcp",0.8237,1.97932892798017,1,1.5861833595933,0.0937000000000001,1.24785631875982
"76",0.28,"split dcp",0.8112,1.91962309447948,1,1.56601346120277,0.0912000000000002,1.22580242254439
"77",0.29,"split dcp",0.8051,1.89068745678384,1,1.54636124187441,0.0951,1.22266867895115
"78",0.3,"split dcp",0.79425,1.84917906559071,1,1.527272549376,0.0942500000000002,1.21077214826275
"79",0.31,"split dcp",0.78305,1.80313588312638,1,1.50897305766475,0.0930500000000001,1.19494239739235
"80",0.32,"split dcp",0.76755,1.74107339494206,1,1.49120420745438,0.08755,1.16756201882922
"81",0.33,"split dcp",0.75885,1.71469774402275,1,1.47307498882528,0.0888500000000001,1.16402610663437
"82",0.34,"split dcp",0.745,1.67162842146579,1,1.45543852922421,0.085,1.148539349413
"83",0.35,"split dcp",0.73655,1.65039272735833,1,1.43797721241865,0.0865500000000001,1.14771827613485
"84",0.36,"split dcp",0.7301,1.63279545758011,1,1.42101590788556,0.0901000000000001,1.1490339049122
"85",0.37,"split dcp",0.72525,1.61660217113804,1,1.40356147287013,0.0952500000000001,1.15178579804721
"86",0.38,"split dcp",0.72365,1.61250975137371,1,1.38634796014859,0.10365,1.16313493994746
"87",0.39,"split dcp",0.7208,1.60507884251533,1,1.3684476876473,0.1108,1.17291940130708
"88",0.4,"split dcp",0.71935,1.60159995611221,1,1.34869639616764,0.11935,1.18751704287429
"89",0.41,"split dcp",0.71025,1.58108856321527,1,1.32825577478805,0.12025,1.19034947427017
"90",0.42,"split dcp",0.7056,1.5719761682423,1,1.30787898495591,0.1256,1.20192784372576
"91",0.43,"split dcp",0.7014,1.56175840181246,1,1.28751834605312,0.1314,1.21299894995673
"92",0.44,"split dcp",0.696,1.54617969282867,1,1.26682688890588,0.136,1.22051379424387
"93",0.45,"split dcp",0.685,1.51706902762215,1,1.24582362120737,0.135,1.21772376265583
"94",0.46,"split dcp",0.6732,1.4941025791887,1,1.2250646799691,0.1332,1.2196111794084
"95",0.47,"split dcp",0.65775,1.46333236713364,1,1.20413835544474,0.12775,1.21525268298024
"96",0.48,"split dcp",0.64765,1.43848107893807,1,1.18287031538754,0.12765,1.21609364968025
"97",0.49,"split dcp",0.6379,1.41749699213482,1,1.16148123898358,0.1279,1.22042177226667
"98",0.5,"split dcp",0.62845,1.3997185866663,1,1.13993152738757,0.12845,1.22789707367256
"99",0.02,"DKW",0.9743,3.34016690889939,1,3.32319444543124,-0.00570000000000004,1.00510727366299
"100",0.03,"DKW",0.9743,3.34016690889939,1,3.11595489362727,0.00429999999999997,1.07195611712181
"101",0.04,"DKW",0.9743,3.34016690889939,1,2.93815458716279,0.0143,1.13682476868067
"102",0.05,"DKW",0.9743,3.34016690889939,1,2.72524921267483,0.0243,1.22563723470303
"103",0.06,"DKW",0.9743,3.34016690889939,1,2.58360761290858,0.0343,1.29283057234032
"104",0.07,"DKW",0.9743,3.34016690889939,1,2.5234968318793,0.0443,1.32362635320287
"105",0.08,"DKW",0.9743,3.34016690889939,1,2.47079187040594,0.0543,1.35186089484365
"106",0.09,"DKW",0.9743,3.34016690889939,1,2.42354315145718,0.0643,1.37821639647352
"107",0.1,"DKW",0.9743,3.34016690889939,1,2.37636416341634,0.0743,1.4055787241369
"108",0.11,"DKW",0.9743,3.34016690889939,1,2.32614419946136,0.0843,1.43592426887071
"109",0.12,"DKW",0.96345,3.03055696216887,1,2.27717990089819,0.08345,1.33083774407701
"110",0.13,"DKW",0.94915,2.8092087866497,1,2.22869977956179,0.0791500000000001,1.26046980953265
"111",0.14,"DKW",0.94485,2.75765752329541,1,2.1812292974643,0.0848499999999999,1.26426759740538
"112",0.15,"DKW",0.94085,2.71139005413341,1,2.13373897601065,0.0908499999999999,1.27072246634533
"113",0.16,"DKW",0.92065,2.55430899867111,1,2.08591488400252,0.0806499999999999,1.22455092403858
"114",0.17,"DKW",0.9057,2.45267310340033,1,2.03249461111007,0.0756999999999999,1.20673043362254
"115",0.18,"DKW",0.89185,2.34831034066318,1,1.97229862287256,0.07185,1.19064644340875
"116",0.19,"DKW",0.88705,2.32339266009559,1,1.89731303674059,0.0770500000000001,1.22457001828595
"117",0.2,"DKW",0.88315,2.30439267426145,1,1.80115518018489,0.0831500000000001,1.27939707783807
"118",0.21,"DKW",0.8723,2.24690266145451,1,1.73411239084782,0.0823,1.29570763308829
"119",0.22,"DKW",0.86375,2.20133384599017,1,1.70075141231597,0.08375,1.29433015903984
"120",0.23,"DKW",0.8589,2.17893819493684,1,1.67423061689947,0.0889,1.30145642598034
"121",0.24,"DKW",0.85835,2.17647590331635,1,1.65071179542492,0.0983499999999999,1.31850751254618
"122",0.25,"DKW",0.85835,2.17647590331635,1,1.62821664989671,0.10835,1.33672377288024
"123",0.26,"DKW",0.855,2.15662680622524,1,1.60693476503163,0.115,1.34207489510801
"124",0.27,"DKW",0.8507,2.12866022520961,1,1.5861833595933,0.1207,1.34200135963814
"125",0.28,"DKW",0.8473,2.10339555813891,1,1.56601346120277,0.1273,1.34315292317054
"126",0.29,"DKW",0.8401,2.06423818605989,1,1.54636124187441,0.1301,1.3349003649094
"127",0.3,"DKW",0.83245,2.02536424125409,1,1.527272549376,0.13245,1.32613150290797
"128",0.31,"DKW",0.8251,1.98730655465001,1,1.50897305766475,0.1351,1.31699273526164
"129",0.32,"DKW",0.8237,1.97932892798017,1,1.49120420745438,0.1437,1.32733593299007
"130",0.33,"DKW",0.8112,1.91962309447948,1,1.47307498882528,0.1412,1.30314010423211
"131",0.34,"DKW",0.8051,1.89068745678384,1,1.45543852922421,0.1451,1.29905002431923
"132",0.35,"DKW",0.79425,1.84917906559071,1,1.43797721241865,0.14425,1.28595853231945
"133",0.36,"DKW",0.78305,1.80313588312638,1,1.42101590788556,0.14305,1.26890619107101
"134",0.37,"DKW",0.76755,1.74107339494206,1,1.40356147287013,0.13755,1.24046821503426
"135",0.38,"DKW",0.75885,1.71469774402275,1,1.38634796014859,0.13885,1.23684514516758
"136",0.39,"DKW",0.745,1.67162842146579,1,1.3684476876473,0.135,1.22155083935998
"137",0.4,"DKW",0.73655,1.65039272735833,1,1.34869639616764,0.13655,1.22369477077863
"138",0.41,"DKW",0.7301,1.63279545758011,1,1.32825577478805,0.1401,1.22927789103018
"139",0.42,"DKW",0.72525,1.61660217113804,1,1.30787898495591,0.14525,1.23604873977888
"140",0.43,"DKW",0.72365,1.61250975137371,1,1.28751834605312,0.15365,1.252416912207
"141",0.44,"DKW",0.7208,1.60507884251533,1,1.26682688890588,0.1608,1.26700724192994
"142",0.45,"DKW",0.71935,1.60159995611221,1,1.24582362120737,0.16935,1.28557520410478
"143",0.46,"DKW",0.71025,1.58108856321527,1,1.2250646799691,0.17025,1.29061639688702
"144",0.47,"DKW",0.7056,1.5719761682423,1,1.20413835544474,0.1756,1.30547803010701
"145",0.48,"DKW",0.7014,1.56175840181246,1,1.18287031538754,0.1814,1.32031244803094
"146",0.49,"DKW",0.696,1.54617969282867,1,1.16148123898358,0.186,1.33121366142922
"147",0.5,"DKW",0.696,1.54617969282867,1,1.13993152738757,0.196,1.35637944532696
"148",0.02,"DW",0.9743,3.34016690889939,1,3.32319444543124,-0.00570000000000004,1.00510727366299
"149",0.03,"DW",0.9743,3.34016690889939,1,3.11595489362727,0.00429999999999997,1.07195611712181
"150",0.04,"DW",0.9743,3.34016690889939,1,2.93815458716279,0.0143,1.13682476868067
"151",0.05,"DW",0.9743,3.34016690889939,1,2.72524921267483,0.0243,1.22563723470303
"152",0.06,"DW",0.9743,3.34016690889939,1,2.58360761290858,0.0343,1.29283057234032
"153",0.07,"DW",0.9743,3.34016690889939,1,2.5234968318793,0.0443,1.32362635320287
"154",0.08,"DW",0.96345,3.03055696216887,1,2.47079187040594,0.04345,1.22655291142388
"155",0.09,"DW",0.96345,3.03055696216887,1,2.42354315145718,0.05345,1.25046544368179
"156",0.1,"DW",0.94915,2.8092087866497,1,2.37636416341634,0.04915,1.18214574596643
"157",0.11,"DW",0.94485,2.75765752329541,1,2.32614419946136,0.0548500000000001,1.18550583576632
"158",0.12,"DW",0.94485,2.75765752329541,1,2.27717990089819,0.0648500000000001,1.21099677816746
"159",0.13,"DW",0.94085,2.71139005413341,1,2.22869977956179,0.0708500000000001,1.21657931633418
"160",0.14,"DW",0.92065,2.55430899867111,1,2.1812292974643,0.0606499999999999,1.17104102793801
"161",0.15,"DW",0.9057,2.45267310340033,1,2.13373897601065,0.0556999999999999,1.14947195086907
"162",0.16,"DW",0.9057,2.45267310340033,1,2.08591488400252,0.0656999999999999,1.17582607143302
"163",0.17,"DW",0.89185,2.34831034066318,1,2.03249461111007,0.06185,1.1553833047462
"164",0.18,"DW",0.88705,2.32339266009559,1,1.97229862287256,0.0670500000000001,1.17801261591497
"165",0.19,"DW",0.88315,2.30439267426145,1,1.89731303674059,0.07315,1.21455586381264
"166",0.2,"DW",0.8723,2.24690266145451,1,1.80115518018489,0.0723,1.24747866601026
"167",0.21,"DW",0.86375,2.20133384599017,1,1.73411239084782,0.07375,1.26942974262119
"168",0.22,"DW",0.86375,2.20133384599017,1,1.70075141231597,0.08375,1.29433015903984
"169",0.23,"DW",0.8589,2.17893819493684,1,1.67423061689947,0.0889,1.30145642598034
"170",0.24,"DW",0.85835,2.17647590331635,1,1.65071179542492,0.0983499999999999,1.31850751254618
"171",0.25,"DW",0.85835,2.17647590331635,1,1.62821664989671,0.10835,1.33672377288024
"172",0.26,"DW",0.855,2.15662680622524,1,1.60693476503163,0.115,1.34207489510801
"173",0.27,"DW",0.8507,2.12866022520961,1,1.5861833595933,0.1207,1.34200135963814
"174",0.28,"DW",0.8473,2.10339555813891,1,1.56601346120277,0.1273,1.34315292317054
"175",0.29,"DW",0.8401,2.06423818605989,1,1.54636124187441,0.1301,1.3349003649094
"176",0.3,"DW",0.83245,2.02536424125409,1,1.527272549376,0.13245,1.32613150290797
"177",0.31,"DW",0.8251,1.98730655465001,1,1.50897305766475,0.1351,1.31699273526164
"178",0.32,"DW",0.8251,1.98730655465001,1,1.49120420745438,0.1451,1.33268572118806
"179",0.33,"DW",0.8237,1.97932892798017,1,1.47307498882528,0.1537,1.34367153267507
"180",0.34,"DW",0.8112,1.91962309447948,1,1.45543852922421,0.1512,1.31893106849569
"181",0.35,"DW",0.8051,1.89068745678384,1,1.43797721241865,0.1551,1.31482435219105
"182",0.36,"DW",0.79425,1.84917906559071,1,1.42101590788556,0.15425,1.3013077864429
"183",0.37,"DW",0.78305,1.80313588312638,1,1.40356147287013,0.15305,1.28468607751049
"184",0.38,"DW",0.76755,1.74107339494206,1,1.38634796014859,0.14755,1.25587041997412
"185",0.39,"DW",0.75885,1.71469774402275,1,1.3684476876473,0.14885,1.25302396248025
"186",0.4,"DW",0.745,1.67162842146579,1,1.34869639616764,0.145,1.2394401187812
"187",0.41,"DW",0.73655,1.65039272735833,1,1.32825577478805,0.14655,1.24252629552594
"188",0.42,"DW",0.7301,1.63279545758011,1,1.30787898495591,0.1501,1.2484300737007
"189",0.43,"DW",0.72525,1.61660217113804,1,1.28751834605312,0.15525,1.25559544537266
"190",0.44,"DW",0.72365,1.61250975137371,1,1.26682688890588,0.16365,1.27287300695549
"191",0.45,"DW",0.7208,1.60507884251533,1,1.24582362120737,0.1708,1.28836764305352
"192",0.46,"DW",0.71935,1.60159995611221,1,1.2250646799691,0.17935,1.30735950705281
"193",0.47,"DW",0.71025,1.58108856321527,1,1.20413835544474,0.18025,1.31304559485716
"194",0.48,"DW",0.7056,1.5719761682423,1,1.18287031538754,0.1856,1.32895056016963
"195",0.49,"DW",0.7056,1.5719761682423,1,1.16148123898358,0.1956,1.3534236417094
"196",0.5,"DW",0.7056,1.5719761682423,1,1.13993152738757,0.2056,1.37900929176409
"197",0.02,"DKW new",0.9743,3.34016690889939,1,3.32319444543124,-0.00570000000000004,1.00510727366299
"198",0.03,"DKW new",0.9743,3.34016690889939,1,3.11595489362727,0.00429999999999997,1.07195611712181
"199",0.04,"DKW new",0.9743,3.34016690889939,1,2.93815458716279,0.0143,1.13682476868067
"200",0.05,"DKW new",0.9743,3.34016690889939,1,2.72524921267483,0.0243,1.22563723470303
"201",0.06,"DKW new",0.9743,3.34016690889939,1,2.58360761290858,0.0343,1.29283057234032
"202",0.07,"DKW new",0.9743,3.34016690889939,1,2.5234968318793,0.0443,1.32362635320287
"203",0.08,"DKW new",0.9743,3.34016690889939,1,2.47079187040594,0.0543,1.35186089484365
"204",0.09,"DKW new",0.9743,3.34016690889939,1,2.42354315145718,0.0643,1.37821639647352
"205",0.1,"DKW new",0.9694,3.16162353501241,1,2.37636416341634,0.0694000000000001,1.33044572194994
"206",0.11,"DKW new",0.9553,2.91136423351573,1,2.32614419946136,0.0653000000000001,1.25158372992951
"207",0.12,"DKW new",0.9468,2.78226218265866,1,2.27717990089819,0.0668,1.22180165983428
"208",0.13,"DKW new",0.9426,2.73475644481803,1,2.22869977956179,0.0726,1.22706363140384
"209",0.14,"DKW new",0.93085,2.63236012363656,1,2.1812292974643,0.0708499999999999,1.20682411826061
"210",0.15,"DKW new",0.91245,2.50215291287489,1,2.13373897601065,0.0624499999999999,1.17266120223995
"211",0.16,"DKW new",0.8989,2.39748145348904,1,2.08591488400252,0.0589,1.14936686624944
"212",0.17,"DKW new",0.88895,2.33351196669189,1,2.03249461111007,0.0589500000000001,1.14810241263932
"213",0.18,"DKW new",0.8846,2.31393825070518,1,1.97229862287256,0.0646,1.17321901656811
"214",0.19,"DKW new",0.87835,2.28006403011925,1,1.89731303674059,0.0683499999999999,1.20173318053841
"215",0.2,"DKW new",0.868,2.22190647457958,1,1.80115518018489,0.0680000000000001,1.23360080187621
"216",0.21,"DKW new",0.8612,2.18922697735545,1,1.73411239084782,0.0711999999999999,1.26244814863766
"217",0.22,"DKW new",0.85835,2.17647590331635,1,1.70075141231597,0.0783499999999999,1.27971430013547
"218",0.23,"DKW new",0.85835,2.17647590331635,1,1.67423061689947,0.0883499999999999,1.29998572559078
"219",0.24,"DKW new",0.85655,2.16845980010189,1,1.65071179542492,0.0965500000000001,1.31365136307377
"220",0.25,"DKW new",0.85255,2.14349177986678,1,1.62821664989671,0.10255,1.31646595064776
"221",0.26,"DKW new",0.84895,2.11556841348342,1,1.60693476503163,0.10895,1.31652414243573
"222",0.27,"DKW new",0.84395,2.0859780793212,1,1.5861833595933,0.11395,1.31509265098838
"223",0.28,"DKW new",0.83585,2.04407336875685,1,1.56601346120277,0.11585,1.30527190180531
"224",0.29,"DKW new",0.8289,2.00696464174747,1,1.54636124187441,0.1189,1.29786274215897
"225",0.3,"DKW new",0.8237,1.97932892798017,1,1.527272549376,0.1237,1.29598932999147
"226",0.31,"DKW new",0.8186,1.95794927943958,1,1.50897305766475,0.1286,1.29753759982279
"227",0.32,"DKW new",0.8072,1.90062246235417,1,1.49120420745438,0.1272,1.27455545850337
"228",0.33,"DKW new",0.80015,1.87335656796432,1,1.47307498882528,0.13015,1.2717319771061
"229",0.34,"DKW new",0.78885,1.82633754353557,1,1.45543852922421,0.12885,1.25483660550684
"230",0.35,"DKW new",0.77585,1.77170252645278,1,1.43797721241865,0.12585,1.23207969580603
"231",0.36,"DKW new",0.76095,1.72130522520729,1,1.42101590788556,0.12095,1.21132016584428
"232",0.37,"DKW new",0.75365,1.69942091039431,1,1.40356147287013,0.12365,1.21079193412112
"233",0.38,"DKW new",0.73835,1.65542484751564,1,1.38634796014859,0.11835,1.19409044129023
"234",0.39,"DKW new",0.734,1.64347090305279,1,1.3684476876473,0.124,1.20097459178605
"235",0.4,"DKW new",0.72705,1.62322165643123,1,1.34869639616764,0.12705,1.20354859777461
"236",0.41,"DKW new",0.72365,1.61250975137371,1,1.32825577478805,0.13365,1.2140054513454
"237",0.42,"DKW new",0.723,1.61036490204887,1,1.30787898495591,0.143,1.23127974420597
"238",0.43,"DKW new",0.71935,1.60159995611221,1,1.28751834605312,0.14935,1.24394340556149
"239",0.44,"DKW new",0.71725,1.59671195943154,1,1.26682688890588,0.15725,1.26040264334029
"240",0.45,"DKW new",0.7056,1.5719761682423,1,1.24582362120737,0.1556,1.26179672746841
"241",0.46,"DKW new",0.70505,1.56989266159165,1,1.2250646799691,0.16505,1.28147736789803
"242",0.47,"DKW new",0.69835,1.55165782116788,1,1.20413835544474,0.16835,1.28860426557443
"243",0.48,"DKW new",0.6928,1.53743741596706,1,1.18287031538754,0.1728,1.29975145708458
"244",0.49,"DKW new",0.67825,1.50231501383207,1,1.16148123898358,0.16825,1.2934475077245
"245",0.5,"DKW new",0.668,1.48459823242385,1,1.13993152738757,0.168,1.30235737564533
"246",0.02,"DW new",0.9743,3.34016690889939,1,3.32319444543124,-0.00570000000000004,1.00510727366299
"247",0.03,"DW new",0.9743,3.34016690889939,1,3.11595489362727,0.00429999999999997,1.07195611712181
"248",0.04,"DW new",0.9743,3.34016690889939,1,2.93815458716279,0.0143,1.13682476868067
"249",0.05,"DW new",0.97255,3.25913993973599,1,2.72524921267483,0.0225500000000001,1.19590528623147
"250",0.06,"DW new",0.9677,3.11138932652048,1,2.58360761290858,0.0277000000000001,1.20428090975384
"251",0.07,"DW new",0.9607,2.98746449130453,1,2.5234968318793,0.0306999999999999,1.18385902195871
"252",0.08,"DW new",0.9516,2.85607808821295,1,2.47079187040594,0.0316000000000001,1.15593633054317
"253",0.09,"DW new",0.9474,2.78675819821405,1,2.42354315145718,0.0374000000000001,1.14986943662979
"254",0.1,"DW new",0.9442,2.75373323558859,1,2.37636416341634,0.0442,1.15880102805023
"255",0.11,"DW new",0.9416,2.72073835279684,1,2.32614419946136,0.0516000000000001,1.16963443342286
"256",0.12,"DW new",0.92975,2.62444807098857,1,2.27717990089819,0.04975,1.15249922500783
"257",0.13,"DW new",0.91585,2.52123312763949,1,2.22869977956179,0.0458500000000002,1.13125740432173
"258",0.14,"DW new",0.9041,2.44206529310732,1,2.1812292974643,0.0441,1.11958210718435
"259",0.15,"DW new",0.893,2.35645208227095,1,2.13373897601065,0.0429999999999999,1.1043769218092
"260",0.16,"DW new",0.88815,2.32874251350025,1,2.08591488400252,0.0481499999999999,1.11641300963911
"261",0.17,"DW new",0.88445,2.31247830034909,1,2.03249461111007,0.0544499999999999,1.13775371787387
"262",0.18,"DW new",0.8792,2.28413216166869,1,1.97229862287256,0.0591999999999999,1.15810665544245
"263",0.19,"DW new",0.8698,2.23100688030656,1,1.89731303674059,0.0598000000000001,1.17587706251112
"264",0.2,"DW new",0.86275,2.19604267068672,1,1.80115518018489,0.0627500000000001,1.21924123742702
"265",0.21,"DW new",0.8587,2.17815119399493,1,1.73411239084782,0.0687,1.25606114430104
"266",0.22,"DW new",0.85835,2.17647590331635,1,1.70075141231597,0.0783499999999999,1.27971430013547
"267",0.23,"DW new",0.85835,2.17647590331635,1,1.67423061689947,0.0883499999999999,1.29998572559078
"268",0.24,"DW new",0.85585,2.16299895941417,1,1.65071179542492,0.09585,1.31034318977371
"269",0.25,"DW new",0.85195,2.13932397663839,1,1.62821664989671,0.10195,1.31390621559736
"270",0.26,"DW new",0.84875,2.11421877900452,1,1.60693476503163,0.10875,1.31568426112364
"271",0.27,"DW new",0.84395,2.08699813639287,1,1.5861833595933,0.11395,1.31573573998909
"272",0.28,"DW new",0.8365,2.04791795566243,1,1.56601346120277,0.1165,1.30772691704038
"273",0.29,"DW new",0.82995,2.01364158008512,1,1.54636124187441,0.11995,1.30218058080938
"274",0.3,"DW new",0.8237,1.97932892798017,1,1.527272549376,0.1237,1.29598932999147
"275",0.31,"DW new",0.8237,1.97932892798017,1,1.50897305766475,0.1337,1.31170594327465
"276",0.32,"DW new",0.80935,1.91199711201874,1,1.49120420745438,0.12935,1.28218328680999
"277",0.33,"DW new",0.8049,1.88948563491325,1,1.47307498882528,0.1349,1.28268122753211
"278",0.34,"DW new",0.79425,1.848970255262,1,1.45543852922421,0.13425,1.27038704702119
"279",0.35,"DW new",0.78405,1.80546834079559,1,1.43797721241865,0.13405,1.25556116272442
